house,state,mp_name,constituency,vendor_name,payment_status,work_title,work_id,expenditure_date,disbursed_amount,log_amount,mean,std,state_log_deviation,vendor_count,vendor_mean,vendor_count_log,vendor_mean_ratio,anomaly_prediction,anomaly_score,is_anomaly
Lok Sabha,Uttar Pradesh,Shri Arun Kumar Sagar,SHAHJAHANPUR(SC),RMK ENTERPRISES,Payment Success,Lighting of public spaces,WS/MP492/2024-2025/134984,2024-09-10,4617000.0,6.664359968615346,5.2394868954404945,0.5548947427641531,2.567825865635324,165.0,752549.0303030303,5.111987788356544,6.135148427659078,-1,-0.11785866926934063,True
Lok Sabha,Uttar Pradesh,Shri Arun Kumar Sagar,SHAHJAHANPUR(SC),RMK ENTERPRISES,Payment Success,Lighting of public spaces,WS/MP492/2024-2025/134984,2024-09-03,4860000.0,6.686636358623288,5.2394868954404945,0.5548947427641531,2.607971118944041,165.0,752549.0303030303,5.111987788356544,6.45805097648324,-1,-0.11785866926934063,True
Rajya Sabha,Uttar Pradesh,Shri Javed Ali Khan (2022-28) (2022-2028),,HIDAYA QIRAT ENTERPRISES,Payment Success,Lighting of public spaces,WS/MP187/2026-2027/283439,2026-06-16,3244800.0,6.511188067160423,5.2394868954404945,0.5548947427641531,2.2917881063083696,390.0,562991.2692307692,5.968707559985366,5.763499679903493,-1,-0.11751290329941533,True
Rajya Sabha,Karnataka,Shri Jaggesh (2022-28) (2022-2028),,KRIDL BHUSIRI ACCOUNT WORKS,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP084/2024-2025/139540,2024-12-31,4000000.0,6.6020600999015695,5.330132366384682,0.5548164189387811,2.292519994180694,355.0,701098.1633802817,5.87493073085203,5.705335156940592,-1,-0.11722058417317194,True
Lok Sabha,Uttar Pradesh,Ashok Kumar Rawat,MISRIKH(SC),HARI TARA ASSOCIATES,Payment Success,Lighting of public spaces,WS/MP507/2025-2026/180315,2025-05-09,4088882.0,6.611604683755276,5.2394868954404945,0.5548947427641531,2.4727532675471267,85.0,681211.7529411765,4.454347296253507,6.0023656114944925,-1,-0.11601107529748744,True
Lok Sabha,Uttar Pradesh,AKSHAYA YADAV,FIROZABAD,MS RAJ KAMAL CONSTRUCTIONS,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18217/2024-2025/136140,2024-11-06,7135389.0,6.853417715393074,5.2394868954404945,0.5548947427641531,2.9085350708369364,75.0,1265558.32,4.330733340286331,5.638135269815144,-1,-0.11600318687381395,True
Rajya Sabha,Uttar Pradesh,Shri Ramji (2020-26) (2020-2026),,A TO Z ASSOCIATES,Payment Success,Lighting of public spaces,WS/MP198/2025-2026/208989,2025-08-04,3678992.0,6.5657289615021615,5.2394868954404945,0.5548947427641531,2.3900786290659806,104.0,527142.7884615385,4.653960350157523,6.97911852448386,-1,-0.11583942750930609,True
Lok Sabha,Uttar Pradesh,Shri Arun Kumar Sagar,SHAHJAHANPUR(SC),BIHARI JI MAHADEV ASSOCIATES,Payment Success,Lighting of public spaces,WS/MP492/2025-2026/194809,2025-06-02,4131000.0,6.616055300107167,5.2394868954404945,0.5548947427641531,2.48077391724678,193.0,649899.8445595854,5.267858159063328,6.356364037599417,-1,-0.11474832614731478,True
Lok Sabha,Uttar Pradesh,VIRENDRA SINGH,CHANDAULI,BIHARI JI MAHADEV ASSOCIATES,Payment Success,Lighting of public spaces,WS/MP18210/2024-2025/154376,2024-12-19,4148000.0,6.617838852416721,5.2394868954404945,0.5548947427641531,2.483988134596668,193.0,649899.8445595854,5.267858159063328,6.382521914297357,-1,-0.11474832614731478,True
Lok Sabha,Bihar,Dileshwar Kamait,SUPAUL,NAMASKAR BOOKS,Payment Success,Purchase of books and periodicals for libraries/digitization of library books,WS/MP422/2025-2026/165948,2025-09-08,4000000.0,6.6020600999015695,5.736858468527226,0.41014968640951016,2.109477734698281,101.0,316831.68316831684,4.624972813284271,12.625,-1,-0.11434754176486872,True
Lok Sabha,Uttar Pradesh,AFZAL ANSARI,GHAZIPUR,SHYAM SOLAR TRADING,Payment Success,Lighting of public spaces,WS/MP18390/2025-2026/176186,2025-06-12,3368957.0,6.527495596768612,5.2394868954404945,0.5548947427641531,2.3211766161489122,101.0,442930.1584158416,4.624972813284271,7.606068216373473,-1,-0.11384252414592977,True
Lok Sabha,Uttar Pradesh,Shri Arun Kumar Sagar,SHAHJAHANPUR(SC),BIHARI JI MAHADEV ASSOCIATES,Payment Success,Lighting of public spaces,WS/MP492/2025-2026/194809,2025-06-02,3888000.0,6.589726367955478,5.2394868954404945,0.5548947427641531,2.4333254011182373,193.0,649899.8445595854,5.267858159063328,5.982460270681805,-1,-0.11275437168876079,True
Rajya Sabha,Uttar Pradesh,Shri Neeraj Shekhar (2020-26) (2020-2026),,BIHARI JI MAHADEV ASSOCIATES,Payment Success,Lighting of public spaces,WS/MP197/2024-2025/149134,2024-11-25,3888000.0,6.589726367955478,5.2394868954404945,0.5548947427641531,2.4333254011182373,193.0,649899.8445595854,5.267858159063328,5.982460270681805,-1,-0.11275437168876079,True
Rajya Sabha,Uttar Pradesh,Smt. Darshana Singh (2022-28) (2022-2028),,HIDAYA QIRAT ENTERPRISES,Payment Success,Installation of multi-gym equipment,WS/MP203/2025-2026/217604,2025-10-03,3160000.0,6.499687220053345,5.2394868954404945,0.5548947427641531,2.2710619284934794,390.0,562991.2692307692,5.968707559985366,5.612875674462228,-1,-0.11260279413741014,True
Rajya Sabha,Uttar Pradesh,Smt. Darshana Singh (2022-28) (2022-2028),,HIDAYA QIRAT ENTERPRISES,Payment Success,Installation of multi-gym equipment,WS/MP203/2025-2026/217604,2025-08-06,3160000.0,6.499687220053345,5.2394868954404945,0.5548947427641531,2.2710619284934794,390.0,562991.2692307692,5.968707559985366,5.612875674462228,-1,-0.11260279413741014,True
Rajya Sabha,Uttar Pradesh,Smt. Darshana Singh (2022-28) (2022-2028),,RMK ENTERPRISES,Payment Success,Street lights,WS/MP203/2023-2024/57459,2024-02-09,4392000.0,6.642662430325103,5.2394868954404945,0.5548947427641531,2.528723786235258,165.0,752549.0303030303,5.111987788356544,5.836164586155224,-1,-0.1125232082433738,True
Lok Sabha,Uttar Pradesh,Shri Arun Kumar Sagar,SHAHJAHANPUR(SC),RMK ENTERPRISES,Payment Success,Lighting of public spaces,WS/MP492/2024-2025/134984,2024-09-04,4374000.0,6.640878877991612,5.2394868954404945,0.5548947427641531,2.5255095688422315,165.0,752549.0303030303,5.111987788356544,5.812245878834916,-1,-0.1125232082433738,True
Rajya Sabha,Telangana,Shri Anil Kumar Yadav Mandadi (2024-30) (2024-2030),,SANTRIX CONSTRUCTIONS,Payment Success,Purchase of hospital equipment,WS/MP18374/2024-2025/150314,2025-03-28,6000000.0,6.7781513227660515,5.345559125587434,0.33883064020795767,4.228047960182591,29.0,1162758.6206896552,3.4011973816621555,5.160142348754448,-1,-0.11232331934193907,True
Rajya Sabha,Jammu And Kashmir,Shri Gulam Ali (2022-28) (2022-2028),,COMPUTER SOLUTIONS,Payment Success,Lighting of public spaces,WS/MP839/2025-2026/191381,2025-05-17,4131000.0,6.616055300107167,5.368253220391357,0.4197357532673082,2.972827713633317,102.0,738529.4117647059,4.634728988229636,5.593548387096774,-1,-0.11208250054837243,True
Rajya Sabha,Uttar Pradesh,Shri Javed Ali Khan (2022-28) (2022-2028),,HIDAYA QIRAT ENTERPRISES,Payment Success,Lighting of public spaces,WS/MP187/2024-2025/145576,2024-11-04,3113000.0,6.493179260192445,5.2394868954404945,0.5548947427641531,2.2593336503907144,390.0,562991.2692307692,5.968707559985366,5.529393029936999,-1,-0.11193947761305179,True
Lok Sabha,Uttar Pradesh,RAMESH AWASTHI,KANPUR,Vishwanath Enterprises,Payment Success,Purchase of mobile water tankers,WS/MP18224/2025-2026/220221,2025-11-18,2996000.0,6.476541953985509,5.2394868954404945,0.5548947427641531,2.2293508357688667,50.0,352023.94,3.9318256327243257,8.510784806283345,-1,-0.11142454726784956,True
Lok Sabha,Uttar Pradesh,Ashok Kumar Rawat,MISRIKH(SC),HARI TARA ASSOCIATES,Payment Success,Lighting of public spaces,WS/MP507/2025-2026/180315,2025-05-09,3903023.0,6.591401221800213,5.2394868954404945,0.5548947427641531,2.4363437282272518,85.0,681211.7529411765,4.454347296253507,5.72952974335578,-1,-0.11135110765894418,True
Rajya Sabha,Uttar Pradesh,Shri Javed Ali Khan (2022-28) (2022-2028),,COMPUTER SOLUTIONS,Payment Success,Lighting of public spaces,WS/MP187/2025-2026/194547,2025-06-16,4374000.0,6.640878877991612,5.2394868954404945,0.5548947427641531,2.5255095688422315,102.0,738529.4117647059,4.634728988229636,5.922580645161291,-1,-0.1110884536607214,True
Rajya Sabha,Uttar Pradesh,Shri Ramji (2020-26) (2020-2026),,A TO Z ASSOCIATES,Payment Success,Lighting of public spaces,WS/MP198/2025-2026/208989,2025-08-04,3395993.0,6.530966914266499,5.2394868954404945,0.5548947427641531,2.3274324287028296,104.0,527142.7884615385,4.653960350157523,6.442263982992492,-1,-0.10977297032353428,True
Lok Sabha,Uttar Pradesh,Jagdambika Pal,DOMARIYAGANJ,Nistha Enterprises,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP791/2025-2026/252126,2026-07-22,8378000.0,6.923140407862687,5.2394868954404945,0.5548947427641531,3.0341853736714812,18.0,1471243.6666666667,2.9444389791664403,5.694501998422649,-1,-0.10947268303400604,True
Lok Sabha,Uttar Pradesh,KISHORI LAL,AMETHI,HANSH ENTERPRISES,Payment Success,Lighting of public spaces,WS/MP18200/2025-2026/228661,2025-08-27,4897000.0,6.6899301927040336,5.2394868954404945,0.5548947427641531,2.6139070808966394,10.0,722258.0,2.3978952727983707,6.780125661467232,-1,-0.10919220279924324,True
Rajya Sabha,Karnataka,Shri Jairam Ramesh (2022-28) (2022-2028),,KRIDL BHUSIRI ACCOUNT WORKS,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP833/2024-2025/92741,2024-09-27,3750000.0,6.574031383539565,5.330132366384682,0.5548164189387811,2.2420010920623756,355.0,701098.1633802817,5.87493073085203,5.348751709631805,-1,-0.10905209575738595,True
Rajya Sabha,Karnataka,Shri Jairam Ramesh (2022-28) (2022-2028),,KRIDL BHUSIRI ACCOUNT WORKS,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP833/2025-2026/177983,2026-01-27,3750000.0,6.574031383539565,5.330132366384682,0.5548164189387811,2.2420010920623756,355.0,701098.1633802817,5.87493073085203,5.348751709631805,-1,-0.10905209575738595,True
Lok Sabha,Uttar Pradesh,ANAND BHADAURIYA,DHAURAHRA,MANNAT CONSTRUCTION,Payment Success,Lighting of public spaces,WS/MP18212/2025-2026/260609,2026-05-19,2259009.0,6.353918153423774,5.2394868954404945,0.5548947427641531,2.008365140444206,259.0,200486.14671814672,5.560681631015528,11.267656329271597,-1,-0.10866725522298426,True
Lok Sabha,Uttar Pradesh,ANAND BHADAURIYA,DHAURAHRA,MANNAT CONSTRUCTION,Payment Success,Lighting of public spaces,WS/MP18212/2025-2026/260608,2026-06-14,2259009.0,6.353918153423774,5.2394868954404945,0.5548947427641531,2.008365140444206,259.0,200486.14671814672,5.560681631015528,11.267656329271597,-1,-0.10866725522298426,True
Rajya Sabha,West Bengal,Shri Derek O' Brien (2023-29) (2023-2029),,FORCE MOTORS LIMITED,Payment Success,"Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)",WS/MP220/2024-2025/171199,2025-07-30,30593876.0,7.485634516311742,5.595904606090499,0.4383067199146974,4.311432666578828,26.0,6240400.5,3.295836866004329,4.9025500847261325,-1,-0.1079556899185804,True
Lok Sabha,Uttar Pradesh,R.K. CHAUDHARY,MOHANLALGANJ(SC),SHREE HARIOM INFOTECH,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18230/2025-2026/243791,2026-04-09,2892544.0,6.461280124097311,5.2394868954404945,0.5548947427641531,2.2018468269686147,79.0,392566.7848101266,4.382026634673881,7.368285122234785,-1,-0.10747813476181256,True
Lok Sabha,Uttar Pradesh,Shri Arun Kumar Sagar,SHAHJAHANPUR(SC),RMK ENTERPRISES,Payment Success,Lighting of public spaces,WS/MP492/2024-2025/134984,2024-09-10,4131000.0,6.616055300107167,5.2394868954404945,0.5548947427641531,2.48077391724678,165.0,752549.0303030303,5.111987788356544,5.489343330010754,-1,-0.10728282961854985,True
Rajya Sabha,Uttar Pradesh,Shri Javed Ali Khan (2022-28) (2022-2028),,COMPUTER SOLUTIONS,Payment Success,Lighting of public spaces,WS/MP187/2025-2026/194547,2025-06-16,4131000.0,6.616055300107167,5.2394868954404945,0.5548947427641531,2.48077391724678,102.0,738529.4117647059,4.634728988229636,5.593548387096774,-1,-0.10646731224480288,True
Rajya Sabha,Uttar Pradesh,Smt. Darshana Singh (2022-28) (2022-2028),,SANSKRITI AGROSCIENCE PRIVATE LIMITED,Payment Success,Installing community drinking water plants,WS/MP203/2023-2024/10747,2023-11-30,3000972.0,6.477262088059388,5.2394868954404945,0.5548947427641531,2.2306486207691196,43.0,454208.3488372093,3.784189633918261,6.607038394786452,-1,-0.10604838130984517,True
Rajya Sabha,Uttar Pradesh,Shri Brij Lal (2020-26) (2020-2026),,JAI CONSTRUCTION,Payment Success,Forest conservation infrastructure,WS/MP196/2025-2026/201343,2026-07-13,4554800.0,6.658469407326619,5.2394868954404945,0.5548947427641531,2.5572102284076506,156.0,846926.5128205129,5.056245805348308,5.378034494198539,-1,-0.10563764414164911,True
Rajya Sabha,West Bengal,Shri Samirul Islam (2023-29) (2023-2029),,FORCE MOTORS LIMITED,Payment Success,"Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)",WS/MP893/2024-2025/171163,2025-07-30,28983672.0,7.462153421250856,5.595904606090499,0.4383067199146974,4.257860375774216,26.0,6240400.5,3.295836866004329,4.644521132898442,-1,-0.1049942989632835,True
Lok Sabha,Uttar Pradesh,Prof SP Singh Baghel,AGRA(SC),TANYA CONSTRUCTION,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP494/2025-2026/226499,2025-10-09,2942511.0,6.468718242636341,5.2394868954404945,0.5548947427641531,2.2152513845644903,98.0,398686.2755102041,4.59511985013459,7.380517416192544,-1,-0.10458658630544526,True
Lok Sabha,Uttar Pradesh,VIRENDRA SINGH,CHANDAULI,BIHARI JI MAHADEV ASSOCIATES,Payment Success,Lighting of public spaces,WS/MP18210/2024-2025/164779,2025-02-05,3660000.0,6.563481204054089,5.2394868954404945,0.5548947427641531,2.386027847404443,193.0,649899.8445595854,5.267858159063328,5.63163698320355,-1,-0.10416822683886351,True
Lok Sabha,Uttar Pradesh,Shri Arun Kumar Sagar,SHAHJAHANPUR(SC),BIHARI JI MAHADEV ASSOCIATES,Payment Success,Lighting of public spaces,WS/MP492/2025-2026/194809,2025-06-02,3645000.0,6.561697651801983,5.2394868954404945,0.5548947427641531,2.382813630158085,193.0,649899.8445595854,5.267858159063328,5.608556503764191,-1,-0.10416822683886351,True
Rajya Sabha,Uttar Pradesh,Smt. Darshana Singh (2022-28) (2022-2028),,BIHARI JI MAHADEV ASSOCIATES,Payment Success,Lighting of public spaces,WS/MP203/2023-2024/14681,2023-10-12,3659992.0,6.5634802547757545,5.2394868954404945,0.5548947427641531,2.386026136668584,193.0,649899.8445595854,5.267858159063328,5.631624673614516,-1,-0.10416822683886351,True
Lok Sabha,Uttar Pradesh,VIRENDRA SINGH,CHANDAULI,BIHARI JI MAHADEV ASSOCIATES,Payment Success,Lighting of public spaces,WS/MP18210/2024-2025/154376,2024-12-19,3660000.0,6.563481204054089,5.2394868954404945,0.5548947427641531,2.386027847404443,193.0,649899.8445595854,5.267858159063328,5.63163698320355,-1,-0.10416822683886351,True
Lok Sabha,Uttar Pradesh,Ashok Kumar Rawat,MISRIKH(SC),HARI TARA ASSOCIATES,Payment Success,Lighting of public spaces,WS/MP507/2025-2026/180315,2025-05-09,3717165.0,6.570211956111659,5.2394868954404945,0.5548947427641531,2.398157629034814,85.0,681211.7529411765,4.454347296253507,5.456695343189391,-1,-0.10349275419359982,True
Rajya Sabha,Uttar Pradesh,Prof. Ram Gopal Yadav (2020-26) (2020-2026),,MS RAJ KAMAL CONSTRUCTIONS,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP183/2024-2025/133372,2024-10-21,6492263.0,6.812396171568868,5.2394868954404945,0.5548947427641531,2.834608358862948,75.0,1265558.32,4.330733340286331,5.129959558086584,-1,-0.10273059273917406,True
Lok Sabha,Madhya Pradesh,Shankar Lalwani,INDORE,PRATIBHA PRATISHTHAN,Payment Success,Purchase of books and periodicals for libraries/digitization of library books,WS/MP650/2025-2026/203902,2025-11-12,2000000.0,6.301030212811168,5.188665529226982,0.4692888662406491,2.370319782983666,50.0,213996.88,3.9318256327243257,9.345930650951546,-1,-0.10208445791430609,True
Lok Sabha,Madhya Pradesh,Shankar Lalwani,INDORE,PRATIBHA PRATISHTHAN,Payment Success,Purchase of books and periodicals for libraries/digitization of library books,WS/MP650/2025-2026/177535,2025-10-10,2000000.0,6.301030212811168,5.188665529226982,0.4692888662406491,2.370319782983666,50.0,213996.88,3.9318256327243257,9.345930650951546,-1,-0.10208445791430609,True
Lok Sabha,Madhya Pradesh,Durga Das Uikey,BETUL(ST),PRATIBHA PRATISHTHAN,Payment In-Progress,Purchase of books and periodicals for libraries/digitization of library books,WS/MP444/2026-2027/254267,2026-07-27,1999844.0,6.300996336537326,5.188665529226982,0.4692888662406491,2.370247596583606,50.0,213996.88,3.9318256327243257,9.345201668360772,-1,-0.10208445791430609,True
Lok Sabha,Uttar Pradesh,ANAND BHADAURIYA,DHAURAHRA,MANNAT CONSTRUCTION,Payment Success,Lighting of public spaces,WS/MP18212/2025-2026/260605,2026-05-13,2151436.0,6.3327286332663775,5.2394868954404945,0.5548947427641531,1.9701785826623763,259.0,200486.14671814672,5.560681631015528,10.73109556554346,-1,-0.10191370573908898,True
Rajya Sabha,Uttar Pradesh,Smt. Darshana Singh (2022-28) (2022-2028),,HIDAYA QIRAT ENTERPRISES,Payment Success,Lighting of public spaces,WS/MP203/2024-2025/136216,2024-10-15,2928000.0,6.466571220710947,5.2394868954404945,0.5548947427641531,2.2113821427787443,390.0,562991.2692307692,5.968707559985366,5.200791131273863,-1,-0.10162732672114161,True
Rajya Sabha,West Bengal,Ms. Dola Sen (2023-29) (2023-2029),,FORCE MOTORS LIMITED,Payment Success,"Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)",WS/MP218/2024-2025/171165,2025-07-30,27373468.0,7.437329838407242,5.595904606090499,0.4383067199146974,4.201225189235336,26.0,6240400.5,3.295836866004329,4.38649218107075,-1,-0.10139110907066817,True
Rajya Sabha,Uttar Pradesh,Shri Brij Lal (2020-26) (2020-2026),,DPS PUBLISHING HOUSE,Payment Success,Purchase of books and periodicals for libraries/digitization of library books,WS/MP196/2025-2026/208469,2026-04-02,2500000.0,6.397940182389796,5.2394868954404945,0.5548947427641531,2.0876991574628754,117.0,263971.905982906,4.770684624465665,9.470704811147185,-1,-0.10037379183320883,True
Lok Sabha,Madhya Pradesh,DR. LATA WANKHEDE,SAGAR,KSB SOLUTIONS,Payment Success,Lighting of public spaces,WS/MP18108/2025-2026/229752,2025-10-16,2727331.0,6.435738008125612,5.188665529226982,0.4692888662406491,2.6573664295268777,12.0,382146.25,2.5649493574615367,7.136877569778586,-1,-0.10023048695958214,True
Lok Sabha,Punjab,SARABJEET SINGH KHALSA,FARIDKOT(SC),Jaspreet Singh,Payment Success,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP18152/2025-2026/157880,2025-08-07,4.0,0.6989700043360189,4.699928377134102,0.5546092002274752,-7.214013707592795,2.0,74514.5,1.0986122886681098,5.368082722154748e-05,-1,-0.09956641796886878,True
Rajya Sabha,Jammu And Kashmir,Shri Gulam Ali (2022-28) (2022-2028),,RMK ENTERPRISES,Payment Success,Lighting of public spaces,WS/MP839/2024-2025/134187,2024-08-22,3644996.0,6.5616971752098285,5.368253220391357,0.4197357532673082,2.84332212714419,165.0,752549.0303030303,5.111987788356544,4.843532917094136,-1,-0.09925325483836034,True
Rajya Sabha,Jammu And Kashmir,Shri Gulam Ali (2022-28) (2022-2028),,RMK ENTERPRISES,Payment Success,Lighting of public spaces,WS/MP839/2024-2025/134187,2024-08-20,3644996.0,6.5616971752098285,5.368253220391357,0.4197357532673082,2.84332212714419,165.0,752549.0303030303,5.111987788356544,4.843532917094136,-1,-0.09925325483836034,True
