house,state,work_category,work_title,mp_name,constituency,recommended_date,sanction_date,sanction_amount,work_status,delay_days,delay_days_cleaned,delay_days_filled,log_amount,cat_amount_diff,anomaly_prediction,anomaly_score,is_anomaly
Lok Sabha,West Bengal,Normal/Others,WS/MP18277/2025-2026/149810-Construction of community centers and community halls,AZAD KIRTI JHA,BARDHAMAN-DURGAPUR,2024-10-29,2025-05-21,10000000.0,Vendor Identification,204,204,204,7.000000043429446,1.466685137217902,-1,-0.06771626497267969,True
Lok Sabha,Tamil Nadu,Normal/Others,WS/MP866/2025-2026/164830-Purchase of hospital equipment,Kalanidhi Veeraswamy,CHENNAI NORTH,2025-01-11,2025-07-25,10000000.0,Work Completed,195,195,195,7.000000043429446,1.466685137217902,-1,-0.0674572343545492,True
Rajya Sabha,Karnataka,Normal/Others,WS/MP092/2025-2026/164730-Setting up of farmers’ training and assistance centers,Smt. Nirmala Sitharaman (2022-28) (2022-2028),,2025-01-10,2026-02-19,5000000.0,Work Completed,405,405,405,6.698970091194907,1.165655184983363,-1,-0.06705403576179725,True
Rajya Sabha,Tamil Nadu,Normal/Others,"WS/MP162/2023-2024/65656-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers",Shri S. Kalyanasundaram (2022-28) (2022-2028),,2023-12-19,2023-12-21,39955654.0,Physical Inspection,2,2,2,7.601578254525864,2.0682633483143205,-1,-0.06701536867624991,True
Rajya Sabha,Tamil Nadu,Normal/Others,WS/MP166/2024-2025/178253-Setting up of farmers’ training and assistance centers,Shri K.R.N. Rajeshkumar (2022-28) (2022-2028),,2025-02-28,2025-02-28,21787317.0,Physical Inspection,0,0,0,7.3382037722614415,1.8048888660498976,-1,-0.06701536867624991,True
Rajya Sabha,Karnataka,Normal/Others,WS/MP092/2026-2027/305015-Construction of community centers and community halls,Smt. Nirmala Sitharaman (2022-28) (2022-2028),,2026-08-18,2026-08-18,20000000.0,Vendor Identification,0,0,0,7.301030017378705,1.7677151111671607,-1,-0.06701536867624991,True
Rajya Sabha,Karnataka,Normal/Others,WS/MP092/2026-2027/305016-Construction of community centers and community halls,Smt. Nirmala Sitharaman (2022-28) (2022-2028),,2026-08-18,2026-08-18,20000000.0,Vendor Identification,0,0,0,7.301030017378705,1.7677151111671607,-1,-0.06701536867624991,True
Lok Sabha,Maharashtra,Normal/Others,WS/MP18376/2026-2027/197851-Construction of footpaths and pedestrian ways,ANIL YESHWANT DESAI,MUMBAI SOUTH CENTRAL,2025-05-13,2026-08-18,4000000.0,Vendor Identification,462,462,462,6.6020600999015695,1.0687451936900256,-1,-0.06694931857660769,True
Lok Sabha,Maharashtra,Normal/Others,WS/MP18376/2026-2027/197882-Construction of footpaths and pedestrian ways,ANIL YESHWANT DESAI,MUMBAI SOUTH CENTRAL,2025-05-13,2026-08-18,4000000.0,Vendor Identification,462,462,462,6.6020600999015695,1.0687451936900256,-1,-0.06694931857660769,True
Lok Sabha,Maharashtra,Normal/Others,WS/MP18376/2026-2027/197901-Construction of footpaths and pedestrian ways,ANIL YESHWANT DESAI,MUMBAI SOUTH CENTRAL,2025-05-13,2026-08-18,4000000.0,Vendor Identification,462,462,462,6.6020600999015695,1.0687451936900256,-1,-0.06694931857660769,True
Lok Sabha,Maharashtra,Normal/Others,WS/MP672/2025-2026/226219-Purchase of furniture and fixtures for educational purposes,Nitin Jairam Gadkari,NAGPUR,2025-08-10,2026-03-30,9998850.0,Physical Inspection,232,232,232,6.99995009669703,1.4666351904854862,-1,-0.06668899344590595,True
Rajya Sabha,Punjab,Normal/Others,WS/MP235/2025-2026/205908-Providing CCTV camera system for security of public areas,Dr. Sandeep Kumar Pathak (2022-28) (2022-2028),,2025-06-02,2025-06-03,19523289.0,Physical Inspection,1,1,1,7.290553005361818,1.7572380991502738,-1,-0.06668889190808869,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP195/2026-2027/299885-Lighting of public spaces,Shri B.L. Verma (2020-26) (2020-2026),,2026-07-31,2026-08-05,15255000.0,Vendor Identification,5,5,5,7.183412240447417,1.6500973342358733,-1,-0.06603637998518153,True
Lok Sabha,Uttar Pradesh,Normal/Others,WS/MP18207/2024-2025/156029-Lighting of public spaces,TANUJ PUNIA,BARABANKI(SC),2024-11-29,2025-03-05,11953957.0,Physical Inspection,96,96,96,7.077511725615089,1.5441968194035454,-1,-0.06602700102886883,True
Lok Sabha,Maharashtra,Normal/Others,"WS/MP18369/2026-2027/229482-Construction of roads, link roads, pathways or any other road with or without drainage system",Sanjay Uttamrao Deshmukh,YAVATMAL-WASHIM,2025-08-27,2026-06-19,980.87,Physical Inspection,296,296,296,2.9920539908215398,-2.541260915390004,-1,-0.06586077402939705,True
Lok Sabha,West Bengal,Normal/Others,WS/MP18250/2026-2027/139022-Construction of water tanks,SK NURUL ISLAM,BASIRHAT,2024-09-05,2026-07-08,2765000.0,Sanction,671,671,671,6.441695292709217,0.9083803864976732,-1,-0.06564234821765136,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP196/2025-2026/211500-Forest conservation infrastructure,Shri Brij Lal (2020-26) (2020-2026),,2025-06-23,2025-06-26,13788600.0,Vendor Identification,3,3,3,7.139520204623873,1.6062052984123287,-1,-0.0653844564376932,True
Rajya Sabha,Kerala,Normal/Others,WS/MP095/2025-2026/243541-Construction of rooms and halls in school and colleges,Shri A. A. Rahim (2022-28) (2022-2028),,2025-10-24,2025-12-31,15000000.0,Sanction,68,68,68,7.176091288008646,1.642776381797102,-1,-0.06530787508375957,True
Lok Sabha,Uttar Pradesh,Normal/Others,WS/MP18201/2024-2025/141045-Street lights,NEERAJ MAURYA,AONLA,2024-09-15,2024-11-23,46470400.0,Physical Inspection,69,69,69,7.667176420086698,2.1338615138751544,-1,-0.06530787508375957,True
Lok Sabha,Maharashtra,Normal/Others,"WS/MP18120/2025-2026/169210-Construction of roads, link roads, pathways or any other road with or without drainage system",AASHTIKAR PATIL NAGESH BAPURAO,HINGOLI,2025-01-27,2026-02-20,4974167.0,Physical Inspection,389,389,389,6.696720449257365,1.1634055430458208,-1,-0.06481995923465755,True
Lok Sabha,Maharashtra,Normal/Others,"WS/MP18120/2025-2026/169208-Construction of roads, link roads, pathways or any other road with or without drainage system",AASHTIKAR PATIL NAGESH BAPURAO,HINGOLI,2025-01-27,2026-02-20,4978547.0,Physical Inspection,389,389,389,6.6971026986762245,1.1637877924646807,-1,-0.06481995923465755,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP201/2023-2024/35268-Lighting of public spaces,Smt. Sangeeta Yadav (2022-28) (2022-2028),,2023-10-10,2023-12-20,13392000.0,Work Completed,71,71,71,7.12684547307858,1.5935305668670363,-1,-0.06470489404529423,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP198/2024-2025/135729-Lighting of public spaces,Shri Ramji (2020-26) (2020-2026),,2024-08-14,2024-10-15,14150000.0,Physical Inspection,62,62,62,7.150756470552498,1.6174415643409539,-1,-0.06465660843518972,True
Rajya Sabha,Maharashtra,Normal/Others,"WS/MP116/2025-2026/136774-Construction of roads, link roads, pathways or any other road with or without drainage system",Shri Sanjay Raut (2022-28) (2022-2028),,2025-01-03,2026-01-29,4900000.0,Work partially Completed,391,391,391,6.690196168660032,1.156881262448488,-1,-0.06449447249918805,True
Rajya Sabha,Maharashtra,Normal/Others,"WS/MP116/2025-2026/136776-Construction of roads, link roads, pathways or any other road with or without drainage system",Shri Sanjay Raut (2022-28) (2022-2028),,2025-01-03,2026-01-29,4900000.0,Work partially Completed,391,391,391,6.690196168660032,1.156881262448488,-1,-0.06449447249918805,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP198/2024-2025/158166-Lighting of public spaces,Shri Ramji (2020-26) (2020-2026),,2024-12-12,2025-02-13,16979991.0,Physical Inspection,63,63,63,7.229937481293288,1.6966225750817445,-1,-0.0643794591991429,True
Lok Sabha,Tripura,Normal/Others,WS/MP18197/2025-2026/177536-Construction of buildings for sports facilities,BIPLAB KUMAR DEB,TRIPURA WEST,2025-02-25,2025-05-27,11517641.0,Vendor Identification,91,91,91,7.061363575336375,1.5280486691248312,-1,-0.06410097779742685,True
Rajya Sabha,West Bengal,Normal/Others,"WS/MP18299/2024-2025/171164-Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)",Smt. Sagarika Ghose (2024-30) (2024-2030),,2025-02-04,2025-02-11,49000000.0,Vendor Identification,7,7,7,7.690196088891666,2.156881182680122,-1,-0.06408237234727954,True
Rajya Sabha,Puducherry,Normal/Others,"WS/MP139/2025-2026/103180-Construction of roads, link roads, pathways or any other road with or without drainage system",Shri S. Selvaganabathy (2021-27) (2021-2027),,2024-02-12,2025-12-05,2683495.0,Work Completed,662,662,662,6.428700952267279,0.8953860460557355,-1,-0.06401452904608085,True
Lok Sabha,Nagaland,Normal/Others,WS/MP18391/2025-2026/193451-Tree plantation for community,S SUPONGMEREN JAMIR,NAGALAND,2025-04-22,2025-04-29,15000000.0,Physical Inspection,7,7,7,7.176091288008646,1.642776381797102,-1,-0.06375721823091862,True
Lok Sabha,Jammu And Kashmir,Normal/Others,"WS/MP18070/2025-2026/201278-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers",MIAN ALTAF AHMAD,ANANTNAG,2025-05-20,2025-05-28,20000000.0,Sanction,8,8,8,7.301030017378705,1.7677151111671607,-1,-0.06375721823091862,True
Lok Sabha,Madhya Pradesh,Normal/Others,WS/	 MP443/2024-2025/138721-Construction of common work sheds/ common covered sitting area,Rodmal Nagar,RAJGARH,2024-09-03,2024-11-12,16177075.0,Work Completed,70,70,70,7.208900025816238,1.675585119604694,-1,-0.06372902971088523,True
Rajya Sabha,Punjab,Normal/Others,"WS/MP234/2025-2026/231145-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",Shri Raghav Chadha (2022-28) (2022-2028),,2025-09-03,2025-11-17,27500000.0,Vendor Identification,75,75,75,7.439332709622789,1.9060178034112454,-1,-0.06358291346727063,True
Rajya Sabha,Telangana,Normal/Others,WS/MP846/2026-2027/204606-Construction of boundary walls of existing public and community buildings,Shri Damodar Rao Divakonda (2022-28) (2022-2028),,2025-05-29,2026-08-17,4000000.0,Sanction,445,445,445,6.6020600999015695,1.0687451936900256,-1,-0.06336648754975205,True
Rajya Sabha,Kerala,Normal/Others,WS/MP102/2024-2025/143819-Development of playfields and sports grounds,Smt. Jebi Mather Hisham (2022-28) (2022-2028),,2024-09-26,2024-12-10,15380000.0,Sanction,75,75,75,7.186956363703024,1.6536414574914797,-1,-0.0632579845848047,True
Lok Sabha,Karnataka,Normal/Others,WS/MP18085/2026-2027/263517-Construction of additional rooms and halls in the existing public and community building,RADHAKRISHNA,GULBARGA(SC),2026-02-09,2026-06-23,10000000.0,Sanction,134,134,134,7.000000043429446,1.466685137217902,-1,-0.06323439173863721,True
Rajya Sabha,West Bengal,Normal/Others,"WS/MP888/2025-2026/150710-Construction of roads, link roads, pathways or any other road with or without drainage system",Shri Nagendra Ray (2023-29) (2023-2029),,2024-11-04,2025-10-29,6496210.68,Work partially Completed,359,359,359,6.812660168012385,1.2793452618008407,-1,-0.06319399269696246,True
Lok Sabha,Tamil Nadu,Normal/Others,WS/MP391/2025-2026/211751-Development of playground,Thiru Dayanidhi Maran,CHENNAI CENTRAL,2025-06-27,2025-12-06,10000000.0,Work Completed,162,162,162,7.000000043429446,1.466685137217902,-1,-0.06310800498836977,True
Lok Sabha,Tamil Nadu,Normal/Others,WS/MP745/2026-2027/202605-Construction of community centers and community halls,K Subbarayan,TIRUPPUR,2025-05-22,2026-05-15,6000000.0,Physical Inspection,358,358,358,6.7781513227660515,1.2448364165545076,-1,-0.06286923920058618,True
Lok Sabha,West Bengal,Normal/Others,WS/MP18255/2026-2027/257051-Construction of stadiums,KARTICK CHANDRA PAUL,RAIGANJ,2026-01-04,2026-05-15,10000000.0,Work partially Completed,131,131,131,7.000000043429446,1.466685137217902,-1,-0.06286145453483061,True
Lok Sabha,Tamil Nadu,Normal/Others,WS/MP755/2025-2026/156753-Construction of buildings for crèches and anganwadies,Thalikkottai Rajuthevar Baalu,SRIPERUMBUDUR,2024-12-03,2026-02-27,3708000.0,Work Completed,451,451,451,6.5691398425960905,1.0358249363845466,-1,-0.06271697146644162,True
Rajya Sabha,Puducherry,Normal/Others,"WS/MP139/2025-2026/152306-Construction of roads, link roads, pathways or any other road with or without drainage system",Shri S. Selvaganabathy (2021-27) (2021-2027),,2024-11-13,2025-04-07,10000000.0,Sanction,145,145,145,7.000000043429446,1.466685137217902,-1,-0.06267713382029916,True
Lok Sabha,Uttar Pradesh,Normal/Others,WS/MP18242/2025-2026/156951-Lighting of public spaces,RAMBHUAL NISHAD,SULTANPUR,2024-12-04,2025-04-28,10098000.0,Work Completed,145,145,145,7.0042354093674355,1.4709205031558916,-1,-0.06267713382029916,True
Lok Sabha,Karnataka,Normal/Others,WS/MP341/2025-2026/156772-Development of public parks,Shri LS Tejasvi Surya,BANGALORE SOUTH,2024-12-07,2025-12-20,5490893.0,Physical Inspection,378,378,378,6.739643059870472,1.2063281536589283,-1,-0.0625446321536931,True
Rajya Sabha,Odisha,Normal/Others,WS/MP134/2025-2026/239492-Construction of rooms and halls in school and colleges,Shri Ashwini Vaishnaw (2024-30) (2024-2030),,2025-10-03,2026-03-18,10000000.0,Sanction,166,166,166,7.000000043429446,1.466685137217902,-1,-0.062458721980931164,True
Rajya Sabha,West Bengal,Normal/Others,"WS/MP218/2024-2025/171165-Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)",Ms. Dola Sen (2023-29) (2023-2029),,2025-02-01,2025-02-11,67500000.0,Vendor Identification,10,10,10,7.829303779265017,2.2959888730534734,-1,-0.06213364577926439,True
Rajya Sabha,West Bengal,Normal/Others,"WS/MP217/2024-2025/171179-Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)",Shri Mohammed Nadimul Haque (2024-30) (2024-2030),,2025-02-01,2025-02-11,44848000.0,Vendor Identification,10,10,10,7.651743090099909,2.1184281838883647,-1,-0.06213364577926439,True
Rajya Sabha,West Bengal,Normal/Others,"WS/MP220/2024-2025/171199-Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)",Shri Derek O' Brien (2023-29) (2023-2029),,2025-02-01,2025-02-11,73500000.0,Vendor Identification,10,10,10,7.866287344992963,2.332972438781419,-1,-0.06213364577926439,True
Rajya Sabha,West Bengal,Normal/Others,"WS/MP893/2024-2025/171163-Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)",Shri Samirul Islam (2023-29) (2023-2029),,2025-01-31,2025-02-11,72500000.0,Vendor Identification,11,11,11,7.860338012561263,2.327023106349719,-1,-0.06213364577926439,True
Lok Sabha,Uttar Pradesh,Normal/Others,WS/MP492/2025-2026/194809-Lighting of public spaces,Shri Arun Kumar Sagar,SHAHJAHANPUR(SC),2025-04-27,2025-05-09,40095000.0,Physical Inspection,12,12,12,7.603090228643855,2.069775322432311,-1,-0.06213364577926439,True
Lok Sabha,Uttar Pradesh,Normal/Others,WS/MP18207/2025-2026/258118-Lighting of public spaces,TANUJ PUNIA,BARABANKI(SC),2026-01-08,2026-03-13,12206893.0,Physical Inspection,64,64,64,7.0866051733421,1.5532902671305564,-1,-0.06210552076081988,True
Rajya Sabha,Tamil Nadu,Normal/Others,"WS/MP162/2026-2027/282944-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers",Shri S. Kalyanasundaram (2022-28) (2022-2028),,2026-05-23,2026-08-10,15000000.0,Sanction,79,79,79,7.176091288008646,1.642776381797102,-1,-0.0620269879499008,True
Lok Sabha,Tamil Nadu,Normal/Others,WS/MP458/2026-2027/150074-Construction of water tanks,Kanimozhi Karunanidhi,THOOTHUKKUDI,2024-11-02,2026-05-21,3000000.0,Vendor Identification,565,565,565,6.477121399484465,0.9438064932729215,-1,-0.061847759485321396,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP188/2024-2025/87442-Construction of stadiums,Shri Jayant Chaudhary (2022-28) (2022-2028),,2024-01-23,2024-08-21,9495000.0,Vendor Identification,211,211,211,6.977495014812316,1.4441801086007722,-1,-0.061809471305659835,True
Rajya Sabha,Karnataka,Normal/Others,WS/MP18421/2025-2026/248277-Construction of buildings for training institutions,Shri Ajay Makan (2024-30) (2024-2030),,2025-11-14,2025-11-26,19950000.0,Work partially Completed,12,12,12,7.299942921791914,1.7666280155803697,-1,-0.06180937045251478,True
Lok Sabha,Uttar Pradesh,Normal/Others,WS/MP18210/2026-2027/295272-Lighting of public spaces,VIRENDRA SINGH,CHANDAULI,2026-07-15,2026-07-27,14493600.0,Work partially Completed,12,12,12,7.161176301284491,1.627861395072947,-1,-0.06180937045251478,True
Rajya Sabha,Nagaland,Normal/Others,"WS/MP233/2024-2025/133818-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",Smt. S. Phangnon Konyak (2022-28) (2022-2028),,2024-07-20,2024-07-31,25000000.0,Physical Inspection,11,11,11,7.397940026043816,1.8646251198322723,-1,-0.06180937045251478,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP18368/2024-2025/147850-Lighting of public spaces,Smt. Sadhna Singh (2024-30) (2024-2030),,2024-10-17,2024-10-29,18042779.0,Physical Inspection,12,12,12,7.2563034536960895,1.7229885474845457,-1,-0.06180937045251478,True
Rajya Sabha,Punjab,Normal/Others,"WS/MP844/2024-2025/152844-Retrofitting, preservation or conservation of heritage and archaeological monuments and buildings",Dr. Vikramjit Singh Sahney (2022-28) (2022-2028),,2024-11-16,2024-11-28,13402656.0,Work partially Completed,12,12,12,7.127190903294046,1.5938759970825025,-1,-0.06180937045251478,True
Lok Sabha,Uttar Pradesh,Normal/Others,WS/MP18210/2024-2025/154376-Lighting of public spaces,VIRENDRA SINGH,CHANDAULI,2024-11-24,2024-12-09,13176000.0,Physical Inspection,15,15,15,7.119783619122723,1.586468712911179,-1,-0.061153593293093444,True
Rajya Sabha,Karnataka,Normal/Others,"WS/MP18363/2024-2025/147448-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers",Smt. Sudha Murty (2024-30) (2024-2030),,2024-10-15,2024-10-30,16548000.0,Work partially Completed,15,15,15,7.218745538468004,1.6854306322564598,-1,-0.061153593293093444,True
Lok Sabha,Andhra Pradesh,Normal/Others,"WS/MP18001/2024-2025/163131-Construction of roads, link roads, pathways or any other road with or without drainage system",GM Harish Balayogi,AMALAPURAM(SC),2025-01-02,2025-01-10,11586983.0,Physical Inspection,8,8,8,7.0639704072654,1.5306555010538565,-1,-0.06109408514642389,True
Lok Sabha,West Bengal,Normal/Others,"WS/MP18254/2026-2027/208657-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",JUNE MALIAH,MEDINIPUR,2025-06-13,2026-06-22,5500000.0,Work partially Completed,374,374,374,6.74036276845687,1.207047862245326,-1,-0.060923791351039425,True
Lok Sabha,Uttar Pradesh,Normal/Others,WS/MP18212/2025-2026/259219-Lighting of public spaces,ANAND BHADAURIYA,DHAURAHRA,2026-01-14,2026-03-25,12533850.0,Work partially Completed,70,70,70,7.098084527585715,1.5647696213741709,-1,-0.06070348198778652,True
