sr_no,state,constituency,mp_name,work,work_category,recommended_date,recommended_amount
213,Maharashtra,Constituency_40,MP_Name_40,MH/112/2021-2022/1213 - Construction of Education facility,Education,05-02-2022,621647
214,Maharashtra,Constituency_40,MP_Name_40,MH/720/2022-2023/1214 - Construction of Drinking Water facility,Electricity,06-04-2022,1494754
215,Maharashtra,Constituency_40,MP_Name_40,MH/953/2021-2022/1215 - Construction of Drinking Water facility,Education,26-11-2021,1394152
216,Maharashtra,Constituency_40,MP_Name_40,MH/825/2022-2023/1216 - Construction of Education facility,Health,21-06-2023,1315562
217,Maharashtra,Constituency_40,MP_Name_40,MH/534/2023-2024/1217 - Construction of Education facility,Electricity,26-01-2023,566933
218,Maharashtra,Constituency_40,MP_Name_40,MH/518/2022-2023/1218 - Construction of Electricity facility,Education,03-06-2022,1802513
219,Bihar,Constituency_41,MP_Name_41,BR/881/2022-2023/1219 - Construction of Electricity facility,Electricity,21-05-2024,1168969
220,Bihar,Constituency_41,MP_Name_41,BR/245/2021-2022/1220 - Construction of Sanitation facility,Roads,13-10-2023,1991585
221,Bihar,Constituency_41,MP_Name_41,BR/134/2023-2024/1221 - Construction of Electricity facility,Health,10-10-2023,1533725
222,Bihar,Constituency_41,MP_Name_41,BR/238/2021-2022/1222 - Construction of Education facility,Electricity,30-12-2024,1071770
223,Bihar,Constituency_41,MP_Name_41,BR/975/2023-2024/1223 - Construction of Electricity facility,Electricity,12-10-2023,706506
224,Karnataka,Constituency_42,MP_Name_42,KA/923/2022-2023/1224 - Construction of Roads facility,Roads,30-09-2023,1416103
225,Karnataka,Constituency_42,MP_Name_42,KA/449/2022-2023/1225 - Construction of Roads facility,Drinking Water,07-07-2021,1034784
226,Karnataka,Constituency_42,MP_Name_42,KA/694/2023-2024/1226 - Construction of Roads facility,Education,11-08-2021,1547574
227,Karnataka,Constituency_42,MP_Name_42,KA/890/2023-2024/1227 - Construction of Roads facility,Drinking Water,29-07-2021,733321
228,Karnataka,Constituency_42,MP_Name_42,KA/235/2023-2024/1228 - Construction of Health facility,Electricity,22-06-2023,1206301
229,Karnataka,Constituency_42,MP_Name_42,KA/116/2022-2023/1229 - Construction of Roads facility,Education,06-10-2023,1578967
230,Karnataka,Constituency_42,MP_Name_42,KA/483/2023-2024/1230 - Construction of Health facility,Health,16-10-2023,805112
231,Tamil Nadu,Constituency_43,MP_Name_43,TN/456/2021-2022/1231 - Construction of Health facility,Sanitation,21-04-2022,851923
232,Tamil Nadu,Constituency_43,MP_Name_43,TN/615/2021-2022/1232 - Construction of Sanitation facility,Education,23-02-2022,1567294
233,Tamil Nadu,Constituency_43,MP_Name_43,TN/346/2023-2024/1233 - Construction of Health facility,Drinking Water,01-06-2021,1005593
234,Tamil Nadu,Constituency_43,MP_Name_43,TN/739/2022-2023/1234 - Construction of Health facility,Health,21-08-2022,977404
235,Tamil Nadu,Constituency_43,MP_Name_43,TN/346/2021-2022/1235 - Construction of Education facility,Roads,07-10-2022,1619820
236,Tamil Nadu,Constituency_43,MP_Name_43,TN/216/2023-2024/1236 - Construction of Health facility,Roads,13-03-2024,1890624
237,Tamil Nadu,Constituency_43,MP_Name_43,TN/915/2021-2022/1237 - Construction of Health facility,Sanitation,15-05-2021,1755259
238,Tamil Nadu,Constituency_43,MP_Name_43,TN/438/2021-2022/1238 - Construction of Drinking Water facility,Drinking Water,04-11-2023,1697902
239,West Bengal,Constituency_44,MP_Name_44,WB/455/2023-2024/1239 - Construction of Drinking Water facility,Drinking Water,05-12-2021,1129199
240,West Bengal,Constituency_44,MP_Name_44,WB/359/2023-2024/1240 - Construction of Sanitation facility,Drinking Water,22-03-2024,961471
241,West Bengal,Constituency_44,MP_Name_44,WB/120/2023-2024/1241 - Construction of Sanitation facility,Electricity,04-07-2023,1961871
242,West Bengal,Constituency_44,MP_Name_44,WB/131/2022-2023/1242 - Construction of Electricity facility,Sanitation,28-07-2024,1978294
243,West Bengal,Constituency_44,MP_Name_44,WB/540/2021-2022/1243 - Construction of Education facility,Drinking Water,29-07-2022,925852
244,West Bengal,Constituency_44,MP_Name_44,WB/854/2023-2024/1244 - Construction of Drinking Water facility,Education,10-05-2022,1411061
245,Uttar Pradesh,Constituency_45,MP_Name_45,UP/997/2023-2024/1245 - Construction of Electricity facility,Drinking Water,01-09-2024,1261058
246,Uttar Pradesh,Constituency_45,MP_Name_45,UP/478/2023-2024/1246 - Construction of Health facility,Education,16-09-2021,921387
247,Uttar Pradesh,Constituency_45,MP_Name_45,UP/995/2022-2023/1247 - Construction of Roads facility,Electricity,27-07-2022,1306543
248,Uttar Pradesh,Constituency_45,MP_Name_45,UP/294/2023-2024/1248 - Construction of Education facility,Sanitation,07-08-2022,701692
249,Bihar,Constituency_46,MP_Name_46,BR/275/2021-2022/1249 - Construction of Health facility,Drinking Water,27-08-2021,1857849
250,Bihar,Constituency_46,MP_Name_46,BR/711/2021-2022/1250 - Construction of Health facility,Sanitation,19-04-2022,1726709
251,Bihar,Constituency_46,MP_Name_46,BR/882/2022-2023/1251 - Construction of Drinking Water facility,Drinking Water,20-10-2021,999287
252,Bihar,Constituency_46,MP_Name_46,BR/935/2022-2023/1252 - Construction of Education facility,Sanitation,20-09-2021,1301870
253,Bihar,Constituency_46,MP_Name_46,BR/713/2022-2023/1253 - Construction of Health facility,Sanitation,17-03-2021,1261505
254,Bihar,Constituency_46,MP_Name_46,BR/950/2022-2023/1254 - Construction of Sanitation facility,Roads,01-09-2023,1041583
255,Bihar,Constituency_46,MP_Name_46,BR/833/2023-2024/1255 - Construction of Drinking Water facility,Roads,22-11-2022,1205260
256,Madhya Pradesh,Constituency_47,MP_Name_47,MP/180/2022-2023/1256 - Construction of Drinking Water facility,Education,31-07-2024,1433326
257,Madhya Pradesh,Constituency_47,MP_Name_47,MP/626/2022-2023/1257 - Construction of Sanitation facility,Drinking Water,11-03-2024,805845
258,Madhya Pradesh,Constituency_47,MP_Name_47,MP/866/2023-2024/1258 - Construction of Education facility,Health,22-04-2021,1547287
259,Rajasthan,Constituency_48,MP_Name_48,RJ/746/2022-2023/1259 - Construction of Electricity facility,Roads,11-05-2021,1285439
260,Rajasthan,Constituency_48,MP_Name_48,RJ/804/2022-2023/1260 - Construction of Drinking Water facility,Electricity,04-09-2023,1877327
261,Rajasthan,Constituency_48,MP_Name_48,RJ/156/2022-2023/1261 - Construction of Health facility,Electricity,08-02-2022,874059
262,Rajasthan,Constituency_48,MP_Name_48,RJ/704/2023-2024/1262 - Construction of Roads facility,Drinking Water,04-10-2021,1386954
263,Rajasthan,Constituency_48,MP_Name_48,RJ/845/2022-2023/1263 - Construction of Drinking Water facility,Roads,12-12-2024,1602333
264,Rajasthan,Constituency_48,MP_Name_48,RJ/157/2021-2022/1264 - Construction of Health facility,Drinking Water,28-10-2023,1880561
265,Maharashtra,Constituency_49,MP_Name_49,MH/471/2021-2022/1265 - Construction of Roads facility,Education,26-11-2024,852096
266,Maharashtra,Constituency_49,MP_Name_49,MH/976/2021-2022/1266 - Construction of Roads facility,Roads,13-08-2021,604246
267,Maharashtra,Constituency_49,MP_Name_49,MH/607/2023-2024/1267 - Construction of Roads facility,Sanitation,03-06-2021,659905
268,Maharashtra,Constituency_49,MP_Name_49,MH/805/2022-2023/1268 - Construction of Sanitation facility,Education,10-03-2022,1139136
269,Maharashtra,Constituency_49,MP_Name_49,MH/617/2023-2024/1269 - Construction of Electricity facility,Electricity,11-01-2021,1275078
270,Maharashtra,Constituency_49,MP_Name_49,MH/508/2022-2023/1270 - Construction of Sanitation facility,Roads,23-11-2023,505233
271,Maharashtra,Constituency_49,MP_Name_49,MH/445/2021-2022/1271 - Construction of Education facility,Sanitation,22-08-2023,631112
272,Madhya Pradesh,Constituency_50,MP_Name_50,MP/378/2023-2024/1272 - Construction of Roads facility,Health,13-01-2022,1626072
273,Madhya Pradesh,Constituency_50,MP_Name_50,MP/935/2022-2023/1273 - Construction of Sanitation facility,Roads,17-11-2023,1518155
274,Madhya Pradesh,Constituency_50,MP_Name_50,MP/728/2023-2024/1274 - Construction of Health facility,Education,16-09-2022,1234914
275,Madhya Pradesh,Constituency_50,MP_Name_50,MP/366/2021-2022/1275 - Construction of Health facility,Education,10-08-2021,1240396
276,Madhya Pradesh,Constituency_50,MP_Name_50,MP/632/2021-2022/1276 - Construction of Roads facility,Drinking Water,04-04-2021,1261608
277,Madhya Pradesh,Constituency_50,MP_Name_50,MP/156/2023-2024/1277 - Construction of Education facility,Sanitation,13-04-2024,721502
278,Madhya Pradesh,Constituency_50,MP_Name_50,MP/215/2022-2023/1278 - Construction of Education facility,Sanitation,29-10-2023,1342619
279,Madhya Pradesh,Constituency_50,MP_Name_50,MP/961/2022-2023/1279 - Construction of Health facility,Roads,29-01-2022,1190434
280,Delhi,Constituency_51,MP_Name_51,DL/119/2021-2022/1280 - Construction of Electricity facility,Education,19-02-2022,1932622
281,Delhi,Constituency_51,MP_Name_51,DL/651/2022-2023/1281 - Construction of Drinking Water facility,Health,07-06-2021,685804
282,Delhi,Constituency_51,MP_Name_51,DL/530/2022-2023/1282 - Construction of Electricity facility,Education,20-04-2023,636207
283,Delhi,Constituency_51,MP_Name_51,DL/749/2022-2023/1283 - Construction of Drinking Water facility,Electricity,01-11-2021,1155282
284,Uttar Pradesh,Constituency_52,MP_Name_52,UP/289/2023-2024/1284 - Construction of Roads facility,Drinking Water,19-06-2023,1294795
285,Uttar Pradesh,Constituency_52,MP_Name_52,UP/864/2023-2024/1285 - Construction of Roads facility,Roads,17-10-2024,1100920
286,Uttar Pradesh,Constituency_52,MP_Name_52,UP/942/2022-2023/1286 - Construction of Electricity facility,Electricity,31-08-2023,1574763
287,Uttar Pradesh,Constituency_52,MP_Name_52,UP/646/2022-2023/1287 - Construction of Roads facility,Drinking Water,19-11-2024,1019306
288,Uttar Pradesh,Constituency_52,MP_Name_52,UP/796/2021-2022/1288 - Construction of Roads facility,Roads,02-05-2022,998724
289,Uttar Pradesh,Constituency_52,MP_Name_52,UP/796/2023-2024/1289 - Construction of Sanitation facility,Drinking Water,21-03-2022,1925404
290,Karnataka,Constituency_53,MP_Name_53,KA/154/2021-2022/1290 - Construction of Health facility,Sanitation,07-07-2024,1301093
291,Karnataka,Constituency_53,MP_Name_53,KA/519/2021-2022/1291 - Construction of Electricity facility,Electricity,11-07-2022,1059705
292,Karnataka,Constituency_53,MP_Name_53,KA/636/2021-2022/1292 - Construction of Education facility,Education,23-08-2023,1200229
293,Karnataka,Constituency_53,MP_Name_53,KA/129/2022-2023/1293 - Construction of Health facility,Roads,09-12-2022,1331481
294,Karnataka,Constituency_53,MP_Name_53,KA/581/2021-2022/1294 - Construction of Electricity facility,Sanitation,16-08-2021,718458
295,Karnataka,Constituency_53,MP_Name_53,KA/216/2021-2022/1295 - Construction of Sanitation facility,Drinking Water,05-10-2022,1013622
296,Gujarat,Constituency_54,MP_Name_54,GJ/852/2021-2022/1296 - Construction of Drinking Water facility,Drinking Water,14-09-2024,1632680
297,Gujarat,Constituency_54,MP_Name_54,GJ/195/2023-2024/1297 - Construction of Drinking Water facility,Health,01-09-2024,1179810
298,Gujarat,Constituency_54,MP_Name_54,GJ/299/2022-2023/1298 - Construction of Sanitation facility,Electricity,26-08-2023,1812032
299,Gujarat,Constituency_54,MP_Name_54,GJ/523/2021-2022/1299 - Construction of Sanitation facility,Roads,28-10-2021,1518865
300,Gujarat,Constituency_54,MP_Name_54,GJ/328/2023-2024/1300 - Construction of Health facility,Electricity,31-10-2024,1012790
301,Gujarat,Constituency_54,MP_Name_54,GJ/238/2022-2023/1301 - Construction of Sanitation facility,Electricity,03-03-2021,568231
302,Gujarat,Constituency_54,MP_Name_54,GJ/823/2023-2024/1302 - Construction of Electricity facility,Sanitation,11-05-2023,543312
303,Madhya Pradesh,Constituency_55,MP_Name_55,MP/781/2023-2024/1303 - Construction of Sanitation facility,Electricity,11-03-2023,1888594
304,Madhya Pradesh,Constituency_55,MP_Name_55,MP/824/2021-2022/1304 - Construction of Drinking Water facility,Drinking Water,01-11-2022,1885863
305,Madhya Pradesh,Constituency_55,MP_Name_55,MP/115/2021-2022/1305 - Construction of Drinking Water facility,Electricity,29-06-2023,1286887
306,Madhya Pradesh,Constituency_55,MP_Name_55,MP/182/2023-2024/1306 - Construction of Health facility,Drinking Water,06-10-2024,1527483
307,Madhya Pradesh,Constituency_55,MP_Name_55,MP/463/2023-2024/1307 - Construction of Drinking Water facility,Drinking Water,26-03-2021,1633015
308,Madhya Pradesh,Constituency_55,MP_Name_55,MP/928/2022-2023/1308 - Construction of Electricity facility,Roads,22-02-2021,1061008
309,Madhya Pradesh,Constituency_55,MP_Name_55,MP/993/2022-2023/1309 - Construction of Electricity facility,Roads,30-12-2021,984984
310,Tamil Nadu,Constituency_56,MP_Name_56,TN/167/2023-2024/1310 - Construction of Health facility,Education,03-10-2022,1874616
311,Tamil Nadu,Constituency_56,MP_Name_56,TN/189/2022-2023/1311 - Construction of Health facility,Health,17-08-2023,712292
312,Tamil Nadu,Constituency_56,MP_Name_56,TN/416/2022-2023/1312 - Construction of Roads facility,Education,08-05-2022,627450
313,Tamil Nadu,Constituency_56,MP_Name_56,TN/267/2022-2023/1313 - Construction of Roads facility,Sanitation,01-08-2024,1942586
314,Tamil Nadu,Constituency_56,MP_Name_56,TN/895/2021-2022/1314 - Construction of Drinking Water facility,Drinking Water,06-04-2024,1377415
315,Tamil Nadu,Constituency_56,MP_Name_56,TN/830/2021-2022/1315 - Construction of Health facility,Health,18-10-2021,753562
316,Tamil Nadu,Constituency_57,MP_Name_57,TN/939/2023-2024/1316 - Construction of Sanitation facility,Education,11-07-2021,1335432
317,Tamil Nadu,Constituency_57,MP_Name_57,TN/930/2022-2023/1317 - Construction of Sanitation facility,Health,11-11-2024,940736
318,Tamil Nadu,Constituency_57,MP_Name_57,TN/729/2021-2022/1318 - Construction of Education facility,Electricity,30-11-2021,1237082
319,Tamil Nadu,Constituency_57,MP_Name_57,TN/470/2022-2023/1319 - Construction of Sanitation facility,Education,24-06-2021,1559345
320,Maharashtra,Constituency_58,MP_Name_58,MH/594/2023-2024/1320 - Construction of Health facility,Electricity,02-08-2022,1863243
321,Maharashtra,Constituency_58,MP_Name_58,MH/382/2022-2023/1321 - Construction of Roads facility,Roads,23-02-2022,570251
322,Maharashtra,Constituency_58,MP_Name_58,MH/418/2023-2024/1322 - Construction of Roads facility,Electricity,05-04-2024,1326811
323,Maharashtra,Constituency_58,MP_Name_58,MH/995/2022-2023/1323 - Construction of Health facility,Education,13-07-2024,691185
324,Maharashtra,Constituency_58,MP_Name_58,MH/291/2023-2024/1324 - Construction of Education facility,Sanitation,05-09-2022,1147288
325,Delhi,Constituency_59,MP_Name_59,DL/841/2022-2023/1325 - Construction of Roads facility,Roads,03-05-2024,680288
326,Delhi,Constituency_59,MP_Name_59,DL/444/2022-2023/1326 - Construction of Electricity facility,Sanitation,15-05-2021,1700462
327,Delhi,Constituency_59,MP_Name_59,DL/462/2023-2024/1327 - Construction of Sanitation facility,Education,02-09-2024,651698
328,Delhi,Constituency_59,MP_Name_59,DL/843/2022-2023/1328 - Construction of Roads facility,Electricity,16-02-2023,790962
329,Delhi,Constituency_59,MP_Name_59,DL/134/2022-2023/1329 - Construction of Education facility,Electricity,26-04-2022,1669689
330,Delhi,Constituency_59,MP_Name_59,DL/662/2023-2024/1330 - Construction of Roads facility,Roads,07-12-2022,1426365
331,Delhi,Constituency_59,MP_Name_59,DL/176/2023-2024/1331 - Construction of Roads facility,Electricity,04-06-2024,1415167
332,Delhi,Constituency_59,MP_Name_59,DL/674/2022-2023/1332 - Construction of Roads facility,Health,29-07-2021,648764
333,Karnataka,Constituency_60,MP_Name_60,KA/693/2023-2024/1333 - Construction of Sanitation facility,Electricity,07-03-2022,1268341
334,Karnataka,Constituency_60,MP_Name_60,KA/913/2022-2023/1334 - Construction of Health facility,Health,24-03-2022,1797192
335,Karnataka,Constituency_60,MP_Name_60,KA/582/2022-2023/1335 - Construction of Sanitation facility,Drinking Water,04-03-2022,1448164
336,Karnataka,Constituency_60,MP_Name_60,KA/670/2022-2023/1336 - Construction of Drinking Water facility,Drinking Water,08-12-2023,1444123
337,Karnataka,Constituency_60,MP_Name_60,KA/321/2023-2024/1337 - Construction of Electricity facility,Electricity,28-06-2024,1155695
338,Delhi,Constituency_61,MP_Name_61,DL/935/2022-2023/1338 - Construction of Electricity facility,Roads,22-02-2024,1202828
339,Delhi,Constituency_61,MP_Name_61,DL/175/2021-2022/1339 - Construction of Health facility,Drinking Water,01-04-2023,1736093
340,Delhi,Constituency_61,MP_Name_61,DL/348/2023-2024/1340 - Construction of Electricity facility,Electricity,14-08-2023,1585542
341,Delhi,Constituency_61,MP_Name_61,DL/273/2022-2023/1341 - Construction of Education facility,Electricity,29-06-2023,1945753
342,Delhi,Constituency_62,MP_Name_62,DL/283/2021-2022/1342 - Construction of Drinking Water facility,Sanitation,01-09-2023,1079664
343,Delhi,Constituency_62,MP_Name_62,DL/630/2021-2022/1343 - Construction of Health facility,Roads,27-08-2022,581578
344,Delhi,Constituency_62,MP_Name_62,DL/236/2021-2022/1344 - Construction of Health facility,Education,05-06-2023,1680836
345,Delhi,Constituency_62,MP_Name_62,DL/565/2023-2024/1345 - Construction of Health facility,Education,02-05-2023,1815697
346,Delhi,Constituency_62,MP_Name_62,DL/290/2021-2022/1346 - Construction of Drinking Water facility,Electricity,16-04-2024,1369414
