sr_no,state,ida,constituency,mp_name,work,work_category,sanction_date,sanction_amount,work_status
251,Uttar Pradesh,District_1,Constituency_252,MP_Name_252,Work_251,Roads,18-09-2022,1647810,Sanctioned
252,Karnataka,District_2,Constituency_253,MP_Name_253,Work_252,Education,26-03-2021,832847,Sanctioned
253,Tamil Nadu,District_3,Constituency_254,MP_Name_254,Work_253,Health,22-02-2022,1824083,Sanctioned
254,Uttar Pradesh,District_4,Constituency_255,MP_Name_255,Work_254,Electricity,01-09-2021,1714960,Sanctioned
255,Uttar Pradesh,District_5,Constituency_256,MP_Name_256,Work_255,Electricity,27-10-2021,465302,Sanctioned
256,Tamil Nadu,District_6,Constituency_257,MP_Name_257,Work_256,Health,01-11-2022,1560635,Sanctioned
257,Tamil Nadu,District_7,Constituency_258,MP_Name_258,Work_257,Sanitation,16-01-2021,1633794,Sanctioned
258,Gujarat,District_8,Constituency_259,MP_Name_259,Work_258,Sanitation,08-06-2021,444951,Sanctioned
259,Maharashtra,District_9,Constituency_260,MP_Name_260,Work_259,Roads,22-12-2022,781618,Sanctioned
260,Uttar Pradesh,District_0,Constituency_261,MP_Name_261,Work_260,Sanitation,12-11-2021,1085301,Sanctioned
261,Gujarat,District_1,Constituency_262,MP_Name_262,Work_261,Drinking Water,22-02-2021,1562052,Sanctioned
262,Gujarat,District_2,Constituency_263,MP_Name_263,Work_262,Roads,22-07-2022,824566,Sanctioned
263,Maharashtra,District_3,Constituency_264,MP_Name_264,Work_263,Roads,30-01-2021,965941,Sanctioned
264,Karnataka,District_4,Constituency_265,MP_Name_265,Work_264,Education,08-02-2022,521001,Sanctioned
265,Karnataka,District_5,Constituency_266,MP_Name_266,Work_265,Health,15-05-2023,1554120,Sanctioned
266,Maharashtra,District_6,Constituency_267,MP_Name_267,Work_266,Electricity,03-05-2023,661334,Sanctioned
267,Gujarat,District_7,Constituency_268,MP_Name_268,Work_267,Sanitation,25-10-2021,1837085,Sanctioned
268,Delhi,District_8,Constituency_269,MP_Name_269,Work_268,Electricity,28-04-2023,1248031,Sanctioned
269,Karnataka,District_9,Constituency_270,MP_Name_270,Work_269,Electricity,24-04-2023,1721459,Sanctioned
270,Tamil Nadu,District_0,Constituency_271,MP_Name_271,Work_270,Health,31-08-2023,1737628,Sanctioned
271,Uttar Pradesh,District_1,Constituency_272,MP_Name_272,Work_271,Electricity,26-08-2023,807172,Sanctioned
272,Delhi,District_2,Constituency_273,MP_Name_273,Work_272,Drinking Water,01-10-2022,1868691,Sanctioned
273,Tamil Nadu,District_3,Constituency_274,MP_Name_274,Work_273,Electricity,04-01-2021,411125,Sanctioned
274,Tamil Nadu,District_4,Constituency_275,MP_Name_275,Work_274,Drinking Water,24-08-2023,471765,Sanctioned
275,Gujarat,District_5,Constituency_276,MP_Name_276,Work_275,Electricity,31-01-2023,1385484,Sanctioned
276,Uttar Pradesh,District_6,Constituency_277,MP_Name_277,Work_276,Education,21-10-2022,1010916,Sanctioned
277,Tamil Nadu,District_7,Constituency_278,MP_Name_278,Work_277,Drinking Water,14-01-2022,1708627,Sanctioned
278,Uttar Pradesh,District_8,Constituency_279,MP_Name_279,Work_278,Health,13-09-2023,539880,Sanctioned
279,Karnataka,District_9,Constituency_280,MP_Name_280,Work_279,Health,11-01-2021,1569840,Sanctioned
280,Karnataka,District_0,Constituency_281,MP_Name_281,Work_280,Electricity,24-08-2022,1258178,Sanctioned
281,Karnataka,District_1,Constituency_282,MP_Name_282,Work_281,Sanitation,20-07-2023,1261596,Sanctioned
282,Tamil Nadu,District_2,Constituency_283,MP_Name_283,Work_282,Health,04-05-2021,1045148,Sanctioned
283,Karnataka,District_3,Constituency_284,MP_Name_284,Work_283,Health,06-01-2023,980368,Sanctioned
284,Karnataka,District_4,Constituency_285,MP_Name_285,Work_284,Education,06-06-2021,1348620,Sanctioned
285,Uttar Pradesh,District_5,Constituency_286,MP_Name_286,Work_285,Sanitation,16-02-2021,1484935,Sanctioned
286,Delhi,District_6,Constituency_287,MP_Name_287,Work_286,Roads,12-01-2022,860967,Sanctioned
287,Tamil Nadu,District_7,Constituency_288,MP_Name_288,Work_287,Education,28-12-2021,1773787,Sanctioned
288,Delhi,District_8,Constituency_289,MP_Name_289,Work_288,Drinking Water,02-01-2021,1418871,Sanctioned
289,Karnataka,District_9,Constituency_290,MP_Name_290,Work_289,Drinking Water,31-01-2022,520264,Sanctioned
290,Maharashtra,District_0,Constituency_291,MP_Name_291,Work_290,Roads,28-01-2022,1486482,Sanctioned
291,Uttar Pradesh,District_1,Constituency_292,MP_Name_292,Work_291,Electricity,10-12-2021,632646,Sanctioned
292,Gujarat,District_2,Constituency_293,MP_Name_293,Work_292,Drinking Water,28-10-2023,554181,Sanctioned
293,Delhi,District_3,Constituency_294,MP_Name_294,Work_293,Roads,11-09-2021,1482892,Sanctioned
294,Uttar Pradesh,District_4,Constituency_295,MP_Name_295,Work_294,Electricity,31-03-2023,1512822,Sanctioned
295,Tamil Nadu,District_5,Constituency_296,MP_Name_296,Work_295,Drinking Water,25-06-2022,767417,Sanctioned
296,Tamil Nadu,District_6,Constituency_297,MP_Name_297,Work_296,Education,04-06-2023,1104652,Sanctioned
297,Tamil Nadu,District_7,Constituency_298,MP_Name_298,Work_297,Electricity,18-03-2021,975806,Sanctioned
298,Maharashtra,District_8,Constituency_299,MP_Name_299,Work_298,Roads,03-10-2022,628778,Sanctioned
299,Gujarat,District_9,Constituency_300,MP_Name_300,Work_299,Drinking Water,22-09-2022,1260290,Sanctioned
300,Karnataka,District_0,Constituency_301,MP_Name_301,Work_300,Health,09-11-2021,1584072,Sanctioned
301,Uttar Pradesh,District_1,Constituency_302,MP_Name_302,Work_301,Electricity,17-01-2022,1165071,Sanctioned
302,Karnataka,District_2,Constituency_303,MP_Name_303,Work_302,Electricity,02-11-2021,973895,Sanctioned
303,Uttar Pradesh,District_3,Constituency_304,MP_Name_304,Work_303,Drinking Water,07-04-2022,1337172,Sanctioned
304,Karnataka,District_4,Constituency_305,MP_Name_305,Work_304,Education,13-09-2021,468888,Sanctioned
305,Tamil Nadu,District_5,Constituency_306,MP_Name_306,Work_305,Drinking Water,09-02-2021,1629657,Sanctioned
306,Karnataka,District_6,Constituency_307,MP_Name_307,Work_306,Roads,14-04-2021,580744,Sanctioned
307,Uttar Pradesh,District_7,Constituency_308,MP_Name_308,Work_307,Electricity,26-10-2021,681495,Sanctioned
308,Karnataka,District_8,Constituency_309,MP_Name_309,Work_308,Sanitation,04-04-2022,1782085,Sanctioned
309,Uttar Pradesh,District_9,Constituency_310,MP_Name_310,Work_309,Health,03-02-2023,1767012,Sanctioned
310,Karnataka,District_0,Constituency_311,MP_Name_311,Work_310,Sanitation,07-01-2023,1217731,Sanctioned
311,Karnataka,District_1,Constituency_312,MP_Name_312,Work_311,Education,06-05-2022,917513,Sanctioned
312,Tamil Nadu,District_2,Constituency_313,MP_Name_313,Work_312,Sanitation,27-08-2023,1257557,Sanctioned
313,Karnataka,District_3,Constituency_314,MP_Name_314,Work_313,Health,22-11-2022,1227869,Sanctioned
314,Maharashtra,District_4,Constituency_315,MP_Name_315,Work_314,Electricity,01-03-2021,1839611,Sanctioned
315,Delhi,District_5,Constituency_316,MP_Name_316,Work_315,Health,15-10-2023,1720536,Sanctioned
316,Delhi,District_6,Constituency_317,MP_Name_317,Work_316,Sanitation,15-01-2021,1144120,Sanctioned
317,Maharashtra,District_7,Constituency_318,MP_Name_318,Work_317,Electricity,20-02-2022,1892086,Sanctioned
318,Maharashtra,District_8,Constituency_319,MP_Name_319,Work_318,Education,10-07-2021,740998,Sanctioned
319,Uttar Pradesh,District_9,Constituency_320,MP_Name_320,Work_319,Sanitation,27-10-2021,1265863,Sanctioned
320,Karnataka,District_0,Constituency_321,MP_Name_321,Work_320,Education,20-02-2023,746335,Sanctioned
321,Maharashtra,District_1,Constituency_322,MP_Name_322,Work_321,Health,27-08-2022,1755439,Sanctioned
322,Gujarat,District_2,Constituency_323,MP_Name_323,Work_322,Electricity,24-04-2021,1487610,Sanctioned
323,Uttar Pradesh,District_3,Constituency_324,MP_Name_324,Work_323,Roads,19-10-2023,1770455,Sanctioned
324,Gujarat,District_4,Constituency_325,MP_Name_325,Work_324,Sanitation,02-12-2022,1663601,Sanctioned
325,Tamil Nadu,District_5,Constituency_326,MP_Name_326,Work_325,Sanitation,28-01-2023,644950,Sanctioned
326,Karnataka,District_6,Constituency_327,MP_Name_327,Work_326,Roads,22-03-2022,1685485,Sanctioned
327,Tamil Nadu,District_7,Constituency_328,MP_Name_328,Work_327,Sanitation,25-02-2023,1198895,Sanctioned
328,Karnataka,District_8,Constituency_329,MP_Name_329,Work_328,Roads,24-09-2023,878838,Sanctioned
329,Gujarat,District_9,Constituency_330,MP_Name_330,Work_329,Sanitation,03-12-2023,1716009,Sanctioned
330,Karnataka,District_0,Constituency_331,MP_Name_331,Work_330,Education,10-04-2023,1359889,Sanctioned
331,Gujarat,District_1,Constituency_332,MP_Name_332,Work_331,Electricity,12-05-2023,1237477,Sanctioned
332,Tamil Nadu,District_2,Constituency_333,MP_Name_333,Work_332,Electricity,13-07-2021,543010,Sanctioned
333,Tamil Nadu,District_3,Constituency_334,MP_Name_334,Work_333,Health,21-01-2021,1006882,Sanctioned
334,Tamil Nadu,District_4,Constituency_335,MP_Name_335,Work_334,Electricity,20-03-2021,1290261,Sanctioned
335,Uttar Pradesh,District_5,Constituency_336,MP_Name_336,Work_335,Drinking Water,27-03-2023,644139,Sanctioned
336,Delhi,District_6,Constituency_337,MP_Name_337,Work_336,Roads,11-07-2021,1347019,Sanctioned
337,Maharashtra,District_7,Constituency_338,MP_Name_338,Work_337,Education,13-06-2023,1346867,Sanctioned
338,Uttar Pradesh,District_8,Constituency_339,MP_Name_339,Work_338,Sanitation,27-01-2022,1701178,Sanctioned
339,Delhi,District_9,Constituency_340,MP_Name_340,Work_339,Health,04-09-2023,955114,Sanctioned
340,Karnataka,District_0,Constituency_341,MP_Name_341,Work_340,Electricity,22-02-2023,1526416,Sanctioned
341,Tamil Nadu,District_1,Constituency_342,MP_Name_342,Work_341,Drinking Water,22-03-2021,539830,Sanctioned
342,Uttar Pradesh,District_2,Constituency_343,MP_Name_343,Work_342,Health,31-03-2023,879779,Sanctioned
343,Delhi,District_3,Constituency_344,MP_Name_344,Work_343,Education,28-05-2023,497206,Sanctioned
344,Tamil Nadu,District_4,Constituency_345,MP_Name_345,Work_344,Sanitation,17-12-2022,1434487,Sanctioned
345,Uttar Pradesh,District_5,Constituency_346,MP_Name_346,Work_345,Electricity,07-12-2022,987482,Sanctioned
346,Maharashtra,District_6,Constituency_347,MP_Name_347,Work_346,Sanitation,16-08-2022,1052299,Sanctioned
347,Delhi,District_7,Constituency_348,MP_Name_348,Work_347,Education,06-08-2022,622526,Sanctioned
348,Gujarat,District_8,Constituency_349,MP_Name_349,Work_348,Drinking Water,19-12-2021,1350426,Sanctioned
349,Gujarat,District_9,Constituency_350,MP_Name_350,Work_349,Sanitation,16-05-2022,1427803,Sanctioned
350,Uttar Pradesh,District_0,Constituency_351,MP_Name_351,Work_350,Electricity,17-10-2021,505954,Sanctioned
351,Tamil Nadu,District_1,Constituency_352,MP_Name_352,Work_351,Education,12-02-2021,1554666,Sanctioned
352,Delhi,District_2,Constituency_353,MP_Name_353,Work_352,Sanitation,12-09-2021,1711288,Sanctioned
353,Tamil Nadu,District_3,Constituency_354,MP_Name_354,Work_353,Education,02-07-2023,478436,Sanctioned
354,Uttar Pradesh,District_4,Constituency_355,MP_Name_355,Work_354,Electricity,23-11-2021,483580,Sanctioned
355,Karnataka,District_5,Constituency_356,MP_Name_356,Work_355,Health,14-06-2021,1222286,Sanctioned
356,Uttar Pradesh,District_6,Constituency_357,MP_Name_357,Work_356,Electricity,18-02-2021,1148483,Sanctioned
357,Karnataka,District_7,Constituency_358,MP_Name_358,Work_357,Education,09-08-2022,1874150,Sanctioned
358,Uttar Pradesh,District_8,Constituency_359,MP_Name_359,Work_358,Education,24-10-2023,770863,Sanctioned
359,Delhi,District_9,Constituency_360,MP_Name_360,Work_359,Roads,09-08-2023,464588,Sanctioned
360,Karnataka,District_0,Constituency_361,MP_Name_361,Work_360,Health,19-03-2021,485516,Sanctioned
361,Tamil Nadu,District_1,Constituency_362,MP_Name_362,Work_361,Electricity,12-01-2021,605875,Sanctioned
362,Gujarat,District_2,Constituency_363,MP_Name_363,Work_362,Electricity,20-02-2023,1322722,Sanctioned
363,Uttar Pradesh,District_3,Constituency_364,MP_Name_364,Work_363,Roads,07-06-2023,1631688,Sanctioned
364,Karnataka,District_4,Constituency_365,MP_Name_365,Work_364,Roads,05-02-2023,621587,Sanctioned
365,Gujarat,District_5,Constituency_366,MP_Name_366,Work_365,Electricity,15-12-2022,629693,Sanctioned
366,Uttar Pradesh,District_6,Constituency_367,MP_Name_367,Work_366,Education,10-12-2023,882087,Sanctioned
367,Karnataka,District_7,Constituency_368,MP_Name_368,Work_367,Roads,29-04-2021,1323840,Sanctioned
368,Uttar Pradesh,District_8,Constituency_369,MP_Name_369,Work_368,Drinking Water,23-06-2023,1414168,Sanctioned
369,Maharashtra,District_9,Constituency_370,MP_Name_370,Work_369,Electricity,12-01-2021,526954,Sanctioned
370,Gujarat,District_0,Constituency_371,MP_Name_371,Work_370,Health,11-11-2023,1481425,Sanctioned
371,Karnataka,District_1,Constituency_372,MP_Name_372,Work_371,Health,02-07-2023,1349643,Sanctioned
372,Maharashtra,District_2,Constituency_373,MP_Name_373,Work_372,Sanitation,09-09-2023,1539434,Sanctioned
373,Maharashtra,District_3,Constituency_374,MP_Name_374,Work_373,Drinking Water,03-09-2021,1281435,Sanctioned
374,Maharashtra,District_4,Constituency_375,MP_Name_375,Work_374,Electricity,20-01-2021,1533086,Sanctioned
375,Karnataka,District_5,Constituency_376,MP_Name_376,Work_375,Roads,25-11-2022,830928,Sanctioned
376,Tamil Nadu,District_6,Constituency_377,MP_Name_377,Work_376,Roads,12-07-2021,421759,Sanctioned
377,Delhi,District_7,Constituency_378,MP_Name_378,Work_377,Sanitation,02-08-2021,1662572,Sanctioned
378,Delhi,District_8,Constituency_379,MP_Name_379,Work_378,Electricity,01-01-2023,775864,Sanctioned
379,Tamil Nadu,District_9,Constituency_380,MP_Name_380,Work_379,Electricity,29-10-2021,1063110,Sanctioned
380,Tamil Nadu,District_0,Constituency_381,MP_Name_381,Work_380,Roads,11-02-2022,541702,Sanctioned
381,Gujarat,District_1,Constituency_382,MP_Name_382,Work_381,Drinking Water,13-08-2023,1675237,Sanctioned
382,Delhi,District_2,Constituency_383,MP_Name_383,Work_382,Roads,08-11-2021,1454826,Sanctioned
383,Tamil Nadu,District_3,Constituency_384,MP_Name_384,Work_383,Roads,05-03-2021,1607093,Sanctioned
384,Uttar Pradesh,District_4,Constituency_385,MP_Name_385,Work_384,Sanitation,21-10-2023,1241915,Sanctioned
385,Karnataka,District_5,Constituency_386,MP_Name_386,Work_385,Electricity,22-04-2023,1040366,Sanctioned
386,Delhi,District_6,Constituency_387,MP_Name_387,Work_386,Health,06-10-2022,947632,Sanctioned
387,Gujarat,District_7,Constituency_388,MP_Name_388,Work_387,Roads,16-02-2023,1167224,Sanctioned
388,Karnataka,District_8,Constituency_389,MP_Name_389,Work_388,Drinking Water,14-04-2022,1693001,Sanctioned
389,Gujarat,District_9,Constituency_390,MP_Name_390,Work_389,Drinking Water,09-10-2022,882941,Sanctioned
390,Uttar Pradesh,District_0,Constituency_391,MP_Name_391,Work_390,Roads,09-06-2023,837746,Sanctioned
391,Tamil Nadu,District_1,Constituency_392,MP_Name_392,Work_391,Sanitation,05-09-2022,1384500,Sanctioned
392,Karnataka,District_2,Constituency_393,MP_Name_393,Work_392,Health,09-01-2023,1183618,Sanctioned
393,Tamil Nadu,District_3,Constituency_394,MP_Name_394,Work_393,Roads,01-09-2022,1312760,Sanctioned
394,Maharashtra,District_4,Constituency_395,MP_Name_395,Work_394,Sanitation,07-05-2022,1808550,Sanctioned
395,Tamil Nadu,District_5,Constituency_396,MP_Name_396,Work_395,Roads,06-09-2021,1537364,Sanctioned
396,Tamil Nadu,District_6,Constituency_397,MP_Name_397,Work_396,Roads,16-01-2023,1333439,Sanctioned
397,Karnataka,District_7,Constituency_398,MP_Name_398,Work_397,Education,10-11-2022,425628,Sanctioned
398,Maharashtra,District_8,Constituency_399,MP_Name_399,Work_398,Roads,21-03-2022,833020,Sanctioned
399,Maharashtra,District_9,Constituency_400,MP_Name_400,Work_399,Education,15-02-2023,542943,Sanctioned
400,Maharashtra,District_0,Constituency_401,MP_Name_401,Work_400,Electricity,08-03-2022,881266,Sanctioned
401,Tamil Nadu,District_1,Constituency_402,MP_Name_402,Work_401,Sanitation,22-10-2021,1443925,Sanctioned
402,Delhi,District_2,Constituency_403,MP_Name_403,Work_402,Electricity,29-11-2021,1591297,Sanctioned
403,Karnataka,District_3,Constituency_404,MP_Name_404,Work_403,Drinking Water,29-04-2022,497626,Sanctioned
404,Delhi,District_4,Constituency_405,MP_Name_405,Work_404,Electricity,19-04-2023,1108802,Sanctioned
405,Delhi,District_5,Constituency_406,MP_Name_406,Work_405,Sanitation,12-04-2023,1129105,Sanctioned
406,Tamil Nadu,District_6,Constituency_407,MP_Name_407,Work_406,Sanitation,08-07-2023,1053313,Sanctioned
407,Maharashtra,District_7,Constituency_408,MP_Name_408,Work_407,Sanitation,13-07-2022,892452,Sanctioned
408,Maharashtra,District_8,Constituency_409,MP_Name_409,Work_408,Electricity,21-11-2022,431755,Sanctioned
409,Maharashtra,District_9,Constituency_410,MP_Name_410,Work_409,Electricity,18-07-2021,713930,Sanctioned
410,Gujarat,District_0,Constituency_411,MP_Name_411,Work_410,Education,22-12-2021,709873,Sanctioned
411,Maharashtra,District_1,Constituency_412,MP_Name_412,Work_411,Sanitation,02-06-2022,419262,Sanctioned
412,Gujarat,District_2,Constituency_413,MP_Name_413,Work_412,Drinking Water,01-10-2023,407865,Sanctioned
413,Uttar Pradesh,District_3,Constituency_414,MP_Name_414,Work_413,Sanitation,12-11-2021,1637162,Sanctioned
414,Karnataka,District_4,Constituency_415,MP_Name_415,Work_414,Electricity,13-06-2023,1813226,Sanctioned
415,Maharashtra,District_5,Constituency_416,MP_Name_416,Work_415,Education,11-02-2023,1090109,Sanctioned
416,Karnataka,District_6,Constituency_417,MP_Name_417,Work_416,Roads,14-07-2023,1801043,Sanctioned
417,Gujarat,District_7,Constituency_418,MP_Name_418,Work_417,Drinking Water,05-01-2021,907331,Sanctioned
418,Maharashtra,District_8,Constituency_419,MP_Name_419,Work_418,Sanitation,07-01-2022,1238586,Sanctioned
419,Gujarat,District_9,Constituency_420,MP_Name_420,Work_419,Electricity,24-08-2021,1304974,Sanctioned
420,Gujarat,District_0,Constituency_421,MP_Name_421,Work_420,Sanitation,25-09-2022,1867172,Sanctioned
421,Karnataka,District_1,Constituency_422,MP_Name_422,Work_421,Health,05-12-2023,1350348,Sanctioned
422,Tamil Nadu,District_2,Constituency_423,MP_Name_423,Work_422,Drinking Water,05-11-2022,770707,Sanctioned
423,Uttar Pradesh,District_3,Constituency_424,MP_Name_424,Work_423,Roads,06-07-2022,1597073,Sanctioned
424,Delhi,District_4,Constituency_425,MP_Name_425,Work_424,Roads,19-06-2022,1254322,Sanctioned
425,Gujarat,District_5,Constituency_426,MP_Name_426,Work_425,Health,15-07-2023,1061225,Sanctioned
426,Delhi,District_6,Constituency_427,MP_Name_427,Work_426,Sanitation,25-09-2023,410908,Sanctioned
427,Karnataka,District_7,Constituency_428,MP_Name_428,Work_427,Sanitation,22-09-2021,1391675,Sanctioned
428,Maharashtra,District_8,Constituency_429,MP_Name_429,Work_428,Drinking Water,02-12-2021,1359659,Sanctioned
429,Maharashtra,District_9,Constituency_430,MP_Name_430,Work_429,Sanitation,16-10-2022,1815697,Sanctioned
430,Tamil Nadu,District_0,Constituency_431,MP_Name_431,Work_430,Sanitation,02-12-2023,646019,Sanctioned
431,Maharashtra,District_1,Constituency_432,MP_Name_432,Work_431,Health,22-01-2023,1420616,Sanctioned
432,Maharashtra,District_2,Constituency_433,MP_Name_433,Work_432,Sanitation,15-04-2021,1309535,Sanctioned
433,Karnataka,District_3,Constituency_434,MP_Name_434,Work_433,Sanitation,28-05-2023,546391,Sanctioned
434,Uttar Pradesh,District_4,Constituency_435,MP_Name_435,Work_434,Drinking Water,13-09-2023,1166850,Sanctioned
435,Gujarat,District_5,Constituency_436,MP_Name_436,Work_435,Sanitation,11-02-2021,1256940,Sanctioned
436,Gujarat,District_6,Constituency_437,MP_Name_437,Work_436,Sanitation,26-09-2023,1026880,Sanctioned
