sr_no,state,constituency,mp_name,work,vendor_name,expenditure_date,fund_disbursed_amount
203,Delhi,Constituency_15,MP_Name_15,DL/672/2021-2022/50079 - Construction of Health facility,ABC Constructions,07-05-2022,471902
204,Delhi,Constituency_15,MP_Name_15,DL/672/2021-2022/50079 - Construction of Health facility,Global Infra Ltd,08-11-2021,189803
205,Delhi,Constituency_15,MP_Name_15,DL/221/2023-2024/50080 - Construction of Roads facility,Global Infra Ltd,05-12-2023,477334
206,Delhi,Constituency_15,MP_Name_15,DL/221/2023-2024/50080 - Construction of Roads facility,Shree Constructions,21-01-2024,474373
207,Delhi,Constituency_15,MP_Name_15,DL/221/2023-2024/50080 - Construction of Roads facility,BuildWell Pvt Ltd,19-11-2022,117069
208,Delhi,Constituency_15,MP_Name_15,DL/221/2023-2024/50080 - Construction of Roads facility,National Infra Corp,03-11-2021,91312
209,Delhi,Constituency_15,MP_Name_15,DL/720/2023-2024/50081 - Construction of Health facility,National Infra Corp,04-04-2024,313859
210,Delhi,Constituency_15,MP_Name_15,DL/720/2023-2024/50081 - Construction of Health facility,National Infra Corp,13-03-2023,123701
211,Delhi,Constituency_15,MP_Name_15,DL/720/2023-2024/50081 - Construction of Health facility,State PWD,21-02-2021,154389
212,Delhi,Constituency_15,MP_Name_15,DL/720/2023-2024/50081 - Construction of Health facility,State PWD,06-06-2024,151217
213,Delhi,Constituency_15,MP_Name_15,DL/926/2022-2023/50082 - Construction of Electricity facility,BuildWell Pvt Ltd,02-03-2024,156721
214,Delhi,Constituency_15,MP_Name_15,DL/120/2022-2023/50083 - Construction of Sanitation facility,XYZ Builders,13-07-2024,178156
215,Delhi,Constituency_15,MP_Name_15,DL/120/2022-2023/50083 - Construction of Sanitation facility,Rural Works Dept,17-08-2021,425357
216,Delhi,Constituency_15,MP_Name_15,DL/120/2022-2023/50083 - Construction of Sanitation facility,BuildWell Pvt Ltd,13-09-2021,261967
217,Delhi,Constituency_15,MP_Name_15,DL/660/2022-2023/50084 - Construction of Sanitation facility,Global Infra Ltd,28-12-2023,391663
218,Delhi,Constituency_15,MP_Name_15,DL/660/2022-2023/50084 - Construction of Sanitation facility,BuildWell Pvt Ltd,02-07-2021,473349
219,Delhi,Constituency_15,MP_Name_15,DL/660/2022-2023/50084 - Construction of Sanitation facility,State PWD,02-07-2024,389682
220,Delhi,Constituency_15,MP_Name_15,DL/660/2022-2023/50084 - Construction of Sanitation facility,ABC Constructions,05-05-2022,176174
221,Karnataka,Constituency_16,MP_Name_16,KA/705/2021-2022/50085 - Construction of Roads facility,Global Infra Ltd,11-10-2021,161803
222,Karnataka,Constituency_16,MP_Name_16,KA/705/2021-2022/50085 - Construction of Roads facility,State PWD,09-04-2023,141540
223,Karnataka,Constituency_16,MP_Name_16,KA/809/2022-2023/50086 - Construction of Education facility,BuildWell Pvt Ltd,11-01-2023,461854
224,Karnataka,Constituency_16,MP_Name_16,KA/809/2022-2023/50086 - Construction of Education facility,Rural Works Dept,12-01-2022,416061
225,Karnataka,Constituency_16,MP_Name_16,KA/809/2022-2023/50086 - Construction of Education facility,XYZ Builders,01-01-2021,110304
226,Karnataka,Constituency_16,MP_Name_16,KA/722/2022-2023/50087 - Construction of Education facility,State PWD,21-10-2022,292104
227,Karnataka,Constituency_16,MP_Name_16,KA/722/2022-2023/50087 - Construction of Education facility,BuildWell Pvt Ltd,31-12-2021,140977
228,Karnataka,Constituency_16,MP_Name_16,KA/722/2022-2023/50087 - Construction of Education facility,ABC Constructions,21-03-2024,285492
229,Karnataka,Constituency_16,MP_Name_16,KA/722/2022-2023/50087 - Construction of Education facility,Shree Constructions,19-10-2022,62868
230,West Bengal,Constituency_17,MP_Name_17,WB/336/2023-2024/50088 - Construction of Education facility,Rural Works Dept,19-04-2024,188883
231,West Bengal,Constituency_17,MP_Name_17,WB/274/2022-2023/50089 - Construction of Drinking Water facility,State PWD,06-11-2023,348045
232,West Bengal,Constituency_17,MP_Name_17,WB/118/2021-2022/50090 - Construction of Sanitation facility,Rural Works Dept,11-11-2022,308210
233,West Bengal,Constituency_17,MP_Name_17,WB/118/2021-2022/50090 - Construction of Sanitation facility,ABC Constructions,10-05-2023,147352
234,West Bengal,Constituency_18,MP_Name_18,WB/402/2022-2023/50091 - Construction of Sanitation facility,ABC Constructions,05-02-2023,409757
235,West Bengal,Constituency_18,MP_Name_18,WB/402/2022-2023/50091 - Construction of Sanitation facility,BuildWell Pvt Ltd,09-09-2024,60711
236,West Bengal,Constituency_18,MP_Name_18,WB/510/2021-2022/50092 - Construction of Sanitation facility,National Infra Corp,16-06-2022,153687
237,West Bengal,Constituency_18,MP_Name_18,WB/510/2021-2022/50092 - Construction of Sanitation facility,National Infra Corp,28-05-2022,257510
238,West Bengal,Constituency_18,MP_Name_18,WB/510/2021-2022/50092 - Construction of Sanitation facility,State PWD,27-09-2021,442932
239,West Bengal,Constituency_18,MP_Name_18,WB/262/2021-2022/50093 - Construction of Roads facility,Rural Works Dept,02-10-2024,106944
240,West Bengal,Constituency_18,MP_Name_18,WB/262/2021-2022/50093 - Construction of Roads facility,Rural Works Dept,31-08-2022,401268
241,West Bengal,Constituency_18,MP_Name_18,WB/878/2021-2022/50094 - Construction of Roads facility,Shree Constructions,17-08-2022,469931
242,West Bengal,Constituency_18,MP_Name_18,WB/993/2023-2024/50095 - Construction of Roads facility,XYZ Builders,06-05-2022,383316
243,Tamil Nadu,Constituency_19,MP_Name_19,TN/487/2023-2024/50096 - Construction of Education facility,BuildWell Pvt Ltd,24-11-2021,471598
244,Tamil Nadu,Constituency_19,MP_Name_19,TN/487/2023-2024/50096 - Construction of Education facility,BuildWell Pvt Ltd,28-04-2021,495983
245,Tamil Nadu,Constituency_19,MP_Name_19,TN/487/2023-2024/50096 - Construction of Education facility,National Infra Corp,12-10-2022,362971
246,Tamil Nadu,Constituency_19,MP_Name_19,TN/487/2023-2024/50096 - Construction of Education facility,National Infra Corp,07-07-2024,242868
247,Tamil Nadu,Constituency_19,MP_Name_19,TN/468/2022-2023/50097 - Construction of Sanitation facility,Shree Constructions,02-02-2022,383359
248,Tamil Nadu,Constituency_19,MP_Name_19,TN/468/2022-2023/50097 - Construction of Sanitation facility,BuildWell Pvt Ltd,18-01-2022,277288
249,Tamil Nadu,Constituency_19,MP_Name_19,TN/468/2022-2023/50097 - Construction of Sanitation facility,Global Infra Ltd,28-09-2024,56485
250,Tamil Nadu,Constituency_19,MP_Name_19,TN/468/2022-2023/50097 - Construction of Sanitation facility,National Infra Corp,18-10-2021,391638
251,Tamil Nadu,Constituency_19,MP_Name_19,TN/986/2022-2023/50098 - Construction of Sanitation facility,National Infra Corp,18-12-2021,133192
252,Tamil Nadu,Constituency_19,MP_Name_19,TN/206/2023-2024/50099 - Construction of Health facility,Shree Constructions,21-02-2023,440992
253,Tamil Nadu,Constituency_19,MP_Name_19,TN/206/2023-2024/50099 - Construction of Health facility,XYZ Builders,24-11-2022,56802
254,Tamil Nadu,Constituency_19,MP_Name_19,TN/206/2023-2024/50099 - Construction of Health facility,State PWD,27-09-2021,127222
255,Tamil Nadu,Constituency_19,MP_Name_19,TN/206/2023-2024/50099 - Construction of Health facility,BuildWell Pvt Ltd,10-10-2022,286310
256,Tamil Nadu,Constituency_19,MP_Name_19,TN/152/2021-2022/50100 - Construction of Education facility,Global Infra Ltd,22-03-2024,85256
257,Tamil Nadu,Constituency_19,MP_Name_19,TN/152/2021-2022/50100 - Construction of Education facility,Rural Works Dept,08-07-2022,343423
258,Tamil Nadu,Constituency_19,MP_Name_19,TN/152/2021-2022/50100 - Construction of Education facility,State PWD,08-04-2024,327635
259,Rajasthan,Constituency_20,MP_Name_20,RJ/993/2021-2022/50101 - Construction of Electricity facility,XYZ Builders,15-07-2021,61032
260,Rajasthan,Constituency_20,MP_Name_20,RJ/993/2021-2022/50101 - Construction of Electricity facility,State PWD,18-11-2023,74622
261,Rajasthan,Constituency_20,MP_Name_20,RJ/305/2023-2024/50102 - Construction of Drinking Water facility,ABC Constructions,02-10-2024,327401
262,Rajasthan,Constituency_20,MP_Name_20,RJ/305/2023-2024/50102 - Construction of Drinking Water facility,XYZ Builders,09-07-2024,268470
263,Rajasthan,Constituency_20,MP_Name_20,RJ/305/2023-2024/50102 - Construction of Drinking Water facility,State PWD,06-04-2022,443432
264,Rajasthan,Constituency_20,MP_Name_20,RJ/305/2023-2024/50102 - Construction of Drinking Water facility,Global Infra Ltd,26-03-2022,183364
265,Rajasthan,Constituency_20,MP_Name_20,RJ/155/2021-2022/50103 - Construction of Electricity facility,XYZ Builders,12-09-2022,373927
266,Rajasthan,Constituency_20,MP_Name_20,RJ/632/2022-2023/50104 - Construction of Health facility,ABC Constructions,03-11-2021,436521
267,Rajasthan,Constituency_20,MP_Name_20,RJ/632/2022-2023/50104 - Construction of Health facility,BuildWell Pvt Ltd,13-06-2021,142694
268,Rajasthan,Constituency_20,MP_Name_20,RJ/632/2022-2023/50104 - Construction of Health facility,Shree Constructions,28-11-2024,99462
269,Rajasthan,Constituency_20,MP_Name_20,RJ/563/2022-2023/50105 - Construction of Drinking Water facility,XYZ Builders,03-02-2022,339556
270,Rajasthan,Constituency_20,MP_Name_20,RJ/563/2022-2023/50105 - Construction of Drinking Water facility,ABC Constructions,24-05-2021,292043
271,Rajasthan,Constituency_20,MP_Name_20,RJ/527/2022-2023/50106 - Construction of Drinking Water facility,State PWD,13-03-2021,248597
272,Rajasthan,Constituency_20,MP_Name_20,RJ/527/2022-2023/50106 - Construction of Drinking Water facility,XYZ Builders,13-03-2022,179161
273,Rajasthan,Constituency_20,MP_Name_20,RJ/527/2022-2023/50106 - Construction of Drinking Water facility,ABC Constructions,10-10-2023,393564
274,Rajasthan,Constituency_20,MP_Name_20,RJ/527/2022-2023/50106 - Construction of Drinking Water facility,Shree Constructions,30-04-2021,454507
275,Rajasthan,Constituency_20,MP_Name_20,RJ/305/2021-2022/50107 - Construction of Drinking Water facility,Rural Works Dept,19-06-2024,269909
276,Rajasthan,Constituency_20,MP_Name_20,RJ/305/2021-2022/50107 - Construction of Drinking Water facility,Global Infra Ltd,27-06-2024,313171
277,Rajasthan,Constituency_20,MP_Name_20,RJ/305/2021-2022/50107 - Construction of Drinking Water facility,Global Infra Ltd,20-08-2022,445617
278,Rajasthan,Constituency_20,MP_Name_20,RJ/549/2022-2023/50108 - Construction of Health facility,National Infra Corp,16-05-2021,90172
279,Rajasthan,Constituency_20,MP_Name_20,RJ/549/2022-2023/50108 - Construction of Health facility,XYZ Builders,10-09-2024,202902
280,Rajasthan,Constituency_20,MP_Name_20,RJ/549/2022-2023/50108 - Construction of Health facility,ABC Constructions,10-07-2021,262442
281,Uttar Pradesh,Constituency_21,MP_Name_21,UP/423/2023-2024/50109 - Construction of Health facility,Shree Constructions,03-10-2022,103428
282,Uttar Pradesh,Constituency_21,MP_Name_21,UP/423/2023-2024/50109 - Construction of Health facility,Rural Works Dept,09-12-2022,71446
283,Uttar Pradesh,Constituency_21,MP_Name_21,UP/423/2023-2024/50109 - Construction of Health facility,Shree Constructions,17-11-2022,363053
284,Uttar Pradesh,Constituency_21,MP_Name_21,UP/322/2021-2022/50110 - Construction of Sanitation facility,National Infra Corp,14-04-2024,88133
285,Uttar Pradesh,Constituency_21,MP_Name_21,UP/322/2021-2022/50110 - Construction of Sanitation facility,BuildWell Pvt Ltd,20-09-2023,351847
286,Uttar Pradesh,Constituency_21,MP_Name_21,UP/208/2021-2022/50111 - Construction of Roads facility,Shree Constructions,07-04-2024,203523
287,Uttar Pradesh,Constituency_21,MP_Name_21,UP/208/2021-2022/50111 - Construction of Roads facility,Shree Constructions,16-08-2022,250411
288,Uttar Pradesh,Constituency_21,MP_Name_21,UP/571/2022-2023/50112 - Construction of Electricity facility,Global Infra Ltd,16-03-2024,376714
289,Uttar Pradesh,Constituency_21,MP_Name_21,UP/571/2022-2023/50112 - Construction of Electricity facility,XYZ Builders,22-11-2021,404193
290,Uttar Pradesh,Constituency_21,MP_Name_21,UP/571/2022-2023/50112 - Construction of Electricity facility,State PWD,16-01-2022,67886
291,Uttar Pradesh,Constituency_21,MP_Name_21,UP/341/2021-2022/50113 - Construction of Sanitation facility,Shree Constructions,25-05-2022,291099
292,Uttar Pradesh,Constituency_21,MP_Name_21,UP/341/2021-2022/50113 - Construction of Sanitation facility,State PWD,30-07-2021,494869
293,Uttar Pradesh,Constituency_21,MP_Name_21,UP/341/2021-2022/50113 - Construction of Sanitation facility,National Infra Corp,07-07-2022,410933
294,Uttar Pradesh,Constituency_21,MP_Name_21,UP/341/2021-2022/50113 - Construction of Sanitation facility,Global Infra Ltd,11-12-2023,423183
295,Uttar Pradesh,Constituency_21,MP_Name_21,UP/553/2022-2023/50114 - Construction of Sanitation facility,ABC Constructions,24-07-2021,85767
296,Gujarat,Constituency_22,MP_Name_22,GJ/558/2021-2022/50115 - Construction of Sanitation facility,Rural Works Dept,20-12-2023,210903
297,Gujarat,Constituency_22,MP_Name_22,GJ/558/2021-2022/50115 - Construction of Sanitation facility,State PWD,21-09-2023,494607
298,Gujarat,Constituency_22,MP_Name_22,GJ/558/2021-2022/50115 - Construction of Sanitation facility,National Infra Corp,08-10-2023,459538
299,Gujarat,Constituency_22,MP_Name_22,GJ/558/2021-2022/50115 - Construction of Sanitation facility,Rural Works Dept,23-11-2024,391470
300,Gujarat,Constituency_22,MP_Name_22,GJ/899/2022-2023/50116 - Construction of Sanitation facility,BuildWell Pvt Ltd,14-02-2021,334423
301,Gujarat,Constituency_22,MP_Name_22,GJ/400/2023-2024/50117 - Construction of Electricity facility,State PWD,02-06-2023,114135
302,Gujarat,Constituency_22,MP_Name_22,GJ/400/2023-2024/50117 - Construction of Electricity facility,Global Infra Ltd,05-02-2021,144787
303,Gujarat,Constituency_22,MP_Name_22,GJ/459/2022-2023/50118 - Construction of Electricity facility,Global Infra Ltd,30-11-2023,247026
304,Gujarat,Constituency_22,MP_Name_22,GJ/459/2022-2023/50118 - Construction of Electricity facility,National Infra Corp,22-11-2021,358038
305,Gujarat,Constituency_22,MP_Name_22,GJ/180/2022-2023/50119 - Construction of Electricity facility,National Infra Corp,17-02-2021,272416
306,Gujarat,Constituency_22,MP_Name_22,GJ/180/2022-2023/50119 - Construction of Electricity facility,Shree Constructions,25-06-2021,126949
307,Gujarat,Constituency_22,MP_Name_22,GJ/117/2022-2023/50120 - Construction of Electricity facility,XYZ Builders,11-02-2022,405783
308,Gujarat,Constituency_22,MP_Name_22,GJ/117/2022-2023/50120 - Construction of Electricity facility,Rural Works Dept,17-05-2024,453356
309,Gujarat,Constituency_22,MP_Name_22,GJ/117/2022-2023/50120 - Construction of Electricity facility,National Infra Corp,26-07-2023,292540
310,Gujarat,Constituency_22,MP_Name_22,GJ/452/2023-2024/50121 - Construction of Electricity facility,ABC Constructions,05-04-2024,284495
311,Gujarat,Constituency_22,MP_Name_22,GJ/571/2023-2024/50122 - Construction of Roads facility,BuildWell Pvt Ltd,28-03-2021,339804
312,Gujarat,Constituency_22,MP_Name_22,GJ/571/2023-2024/50122 - Construction of Roads facility,National Infra Corp,24-02-2024,411774
313,Delhi,Constituency_23,MP_Name_23,DL/589/2022-2023/50123 - Construction of Sanitation facility,ABC Constructions,10-09-2024,275576
314,Delhi,Constituency_23,MP_Name_23,DL/570/2021-2022/50124 - Construction of Drinking Water facility,Global Infra Ltd,01-09-2024,437375
315,Delhi,Constituency_23,MP_Name_23,DL/570/2021-2022/50124 - Construction of Drinking Water facility,National Infra Corp,05-10-2021,347003
316,Delhi,Constituency_23,MP_Name_23,DL/570/2021-2022/50124 - Construction of Drinking Water facility,National Infra Corp,25-10-2021,109733
317,Delhi,Constituency_23,MP_Name_23,DL/203/2021-2022/50125 - Construction of Education facility,XYZ Builders,23-10-2022,347842
318,Bihar,Constituency_24,MP_Name_24,BR/148/2022-2023/50126 - Construction of Sanitation facility,Shree Constructions,04-07-2021,229713
319,Bihar,Constituency_24,MP_Name_24,BR/516/2022-2023/50127 - Construction of Roads facility,National Infra Corp,02-10-2022,497184
320,Bihar,Constituency_24,MP_Name_24,BR/516/2022-2023/50127 - Construction of Roads facility,Global Infra Ltd,16-05-2023,185313
321,Bihar,Constituency_24,MP_Name_24,BR/516/2022-2023/50127 - Construction of Roads facility,State PWD,05-11-2023,59506
322,Bihar,Constituency_24,MP_Name_24,BR/582/2021-2022/50128 - Construction of Sanitation facility,State PWD,04-08-2024,372804
323,Bihar,Constituency_24,MP_Name_24,BR/582/2021-2022/50128 - Construction of Sanitation facility,National Infra Corp,30-07-2023,360763
324,Bihar,Constituency_24,MP_Name_24,BR/582/2021-2022/50128 - Construction of Sanitation facility,National Infra Corp,21-02-2023,339322
325,Bihar,Constituency_24,MP_Name_24,BR/588/2022-2023/50129 - Construction of Roads facility,Rural Works Dept,18-04-2022,498136
326,Bihar,Constituency_24,MP_Name_24,BR/588/2022-2023/50129 - Construction of Roads facility,State PWD,23-02-2023,220799
327,Bihar,Constituency_24,MP_Name_24,BR/588/2022-2023/50129 - Construction of Roads facility,BuildWell Pvt Ltd,05-11-2023,149277
328,Bihar,Constituency_24,MP_Name_24,BR/188/2023-2024/50130 - Construction of Electricity facility,BuildWell Pvt Ltd,24-07-2021,392266
329,Bihar,Constituency_24,MP_Name_24,BR/739/2021-2022/50131 - Construction of Sanitation facility,Global Infra Ltd,01-03-2024,446400
