sr_no,state,constituency,mp_name,work,work_category,recommended_date,recommended_amount
856,Karnataka,Constituency_157,MP_Name_157,KA/824/2021-2022/50856 - Construction of Education facility,Drinking Water,10-12-2021,1251799
857,Karnataka,Constituency_157,MP_Name_157,KA/237/2023-2024/50857 - Construction of Sanitation facility,Sanitation,09-09-2022,600114
858,Karnataka,Constituency_157,MP_Name_157,KA/456/2023-2024/50858 - Construction of Drinking Water facility,Sanitation,15-10-2023,1497434
859,Karnataka,Constituency_157,MP_Name_157,KA/921/2021-2022/50859 - Construction of Health facility,Sanitation,07-05-2024,1994192
860,Karnataka,Constituency_157,MP_Name_157,KA/827/2022-2023/50860 - Construction of Roads facility,Sanitation,05-01-2023,1950450
861,Karnataka,Constituency_157,MP_Name_157,KA/874/2022-2023/50861 - Construction of Drinking Water facility,Health,08-11-2021,1937725
862,Karnataka,Constituency_157,MP_Name_157,KA/211/2023-2024/50862 - Construction of Health facility,Drinking Water,13-05-2021,1431551
863,Gujarat,Constituency_158,MP_Name_158,GJ/941/2023-2024/50863 - Construction of Drinking Water facility,Roads,03-06-2021,1489246
864,Gujarat,Constituency_158,MP_Name_158,GJ/828/2022-2023/50864 - Construction of Drinking Water facility,Electricity,26-06-2021,536743
865,Gujarat,Constituency_158,MP_Name_158,GJ/310/2022-2023/50865 - Construction of Drinking Water facility,Electricity,19-08-2024,1822189
866,West Bengal,Constituency_159,MP_Name_159,WB/518/2022-2023/50866 - Construction of Drinking Water facility,Health,08-08-2021,1255881
867,West Bengal,Constituency_159,MP_Name_159,WB/152/2022-2023/50867 - Construction of Drinking Water facility,Roads,11-05-2024,1727300
868,West Bengal,Constituency_159,MP_Name_159,WB/450/2022-2023/50868 - Construction of Health facility,Health,31-10-2021,1150862
869,West Bengal,Constituency_159,MP_Name_159,WB/959/2021-2022/50869 - Construction of Education facility,Roads,25-07-2023,1196441
870,Rajasthan,Constituency_160,MP_Name_160,RJ/828/2021-2022/50870 - Construction of Sanitation facility,Sanitation,09-08-2021,695971
871,Rajasthan,Constituency_160,MP_Name_160,RJ/482/2023-2024/50871 - Construction of Education facility,Education,29-04-2022,801690
872,Rajasthan,Constituency_160,MP_Name_160,RJ/148/2021-2022/50872 - Construction of Sanitation facility,Drinking Water,19-09-2023,1006982
873,Rajasthan,Constituency_160,MP_Name_160,RJ/299/2021-2022/50873 - Construction of Health facility,Electricity,21-07-2021,567125
874,Rajasthan,Constituency_160,MP_Name_160,RJ/839/2023-2024/50874 - Construction of Health facility,Drinking Water,09-07-2021,894023
875,Madhya Pradesh,Constituency_161,MP_Name_161,MP/555/2023-2024/50875 - Construction of Roads facility,Electricity,14-05-2024,1517070
876,Madhya Pradesh,Constituency_161,MP_Name_161,MP/680/2021-2022/50876 - Construction of Sanitation facility,Electricity,13-06-2023,832637
877,Madhya Pradesh,Constituency_161,MP_Name_161,MP/486/2023-2024/50877 - Construction of Roads facility,Sanitation,06-05-2023,863532
878,Tamil Nadu,Constituency_162,MP_Name_162,TN/310/2021-2022/50878 - Construction of Sanitation facility,Health,09-01-2022,1376919
879,Tamil Nadu,Constituency_162,MP_Name_162,TN/855/2021-2022/50879 - Construction of Sanitation facility,Education,08-02-2024,1300893
880,Tamil Nadu,Constituency_162,MP_Name_162,TN/132/2023-2024/50880 - Construction of Sanitation facility,Drinking Water,14-12-2021,1199356
881,Tamil Nadu,Constituency_162,MP_Name_162,TN/764/2021-2022/50881 - Construction of Electricity facility,Health,17-06-2022,1125516
882,Tamil Nadu,Constituency_162,MP_Name_162,TN/929/2021-2022/50882 - Construction of Education facility,Electricity,05-03-2024,1805073
883,Tamil Nadu,Constituency_162,MP_Name_162,TN/625/2021-2022/50883 - Construction of Health facility,Electricity,22-09-2021,1396602
884,Tamil Nadu,Constituency_162,MP_Name_162,TN/294/2021-2022/50884 - Construction of Drinking Water facility,Electricity,24-05-2023,1757378
885,West Bengal,Constituency_163,MP_Name_163,WB/324/2021-2022/50885 - Construction of Drinking Water facility,Roads,06-03-2024,801166
886,West Bengal,Constituency_163,MP_Name_163,WB/107/2021-2022/50886 - Construction of Health facility,Roads,26-11-2022,1901976
887,West Bengal,Constituency_163,MP_Name_163,WB/344/2023-2024/50887 - Construction of Education facility,Roads,02-09-2024,532008
888,West Bengal,Constituency_163,MP_Name_163,WB/864/2022-2023/50888 - Construction of Roads facility,Health,19-08-2021,1233556
889,West Bengal,Constituency_163,MP_Name_163,WB/125/2022-2023/50889 - Construction of Sanitation facility,Education,28-05-2023,706401
890,Bihar,Constituency_164,MP_Name_164,BR/903/2023-2024/50890 - Construction of Roads facility,Electricity,10-06-2023,1688792
891,Bihar,Constituency_164,MP_Name_164,BR/543/2022-2023/50891 - Construction of Education facility,Drinking Water,01-11-2022,1488031
892,Bihar,Constituency_164,MP_Name_164,BR/420/2023-2024/50892 - Construction of Health facility,Health,13-08-2021,1902909
893,Bihar,Constituency_164,MP_Name_164,BR/208/2022-2023/50893 - Construction of Education facility,Roads,20-06-2021,1384841
894,Bihar,Constituency_164,MP_Name_164,BR/223/2023-2024/50894 - Construction of Electricity facility,Electricity,24-12-2024,1863004
895,Bihar,Constituency_164,MP_Name_164,BR/364/2021-2022/50895 - Construction of Education facility,Electricity,17-02-2023,1847688
896,Bihar,Constituency_164,MP_Name_164,BR/830/2023-2024/50896 - Construction of Drinking Water facility,Roads,20-04-2023,1944046
897,West Bengal,Constituency_165,MP_Name_165,WB/908/2021-2022/50897 - Construction of Roads facility,Education,08-10-2024,1318759
898,West Bengal,Constituency_165,MP_Name_165,WB/377/2023-2024/50898 - Construction of Drinking Water facility,Electricity,15-06-2023,1085722
899,West Bengal,Constituency_165,MP_Name_165,WB/502/2021-2022/50899 - Construction of Health facility,Drinking Water,01-08-2022,1645128
900,West Bengal,Constituency_165,MP_Name_165,WB/143/2022-2023/50900 - Construction of Electricity facility,Sanitation,13-08-2024,1847347
901,West Bengal,Constituency_165,MP_Name_165,WB/682/2023-2024/50901 - Construction of Sanitation facility,Education,11-11-2022,1926238
902,West Bengal,Constituency_165,MP_Name_165,WB/812/2022-2023/50902 - Construction of Sanitation facility,Electricity,20-02-2022,995975
903,West Bengal,Constituency_165,MP_Name_165,WB/241/2022-2023/50903 - Construction of Sanitation facility,Roads,22-07-2024,1850301
904,West Bengal,Constituency_166,MP_Name_166,WB/302/2023-2024/50904 - Construction of Roads facility,Electricity,29-11-2021,1702687
905,West Bengal,Constituency_166,MP_Name_166,WB/625/2023-2024/50905 - Construction of Sanitation facility,Drinking Water,21-08-2023,1163021
906,West Bengal,Constituency_166,MP_Name_166,WB/130/2021-2022/50906 - Construction of Electricity facility,Sanitation,15-05-2022,710485
907,West Bengal,Constituency_166,MP_Name_166,WB/896/2021-2022/50907 - Construction of Sanitation facility,Health,09-04-2021,1680302
908,West Bengal,Constituency_166,MP_Name_166,WB/420/2021-2022/50908 - Construction of Sanitation facility,Drinking Water,09-11-2024,1166425
909,Madhya Pradesh,Constituency_167,MP_Name_167,MP/779/2021-2022/50909 - Construction of Health facility,Drinking Water,12-03-2021,1845313
910,Madhya Pradesh,Constituency_167,MP_Name_167,MP/727/2022-2023/50910 - Construction of Sanitation facility,Education,16-06-2022,1607128
911,Madhya Pradesh,Constituency_167,MP_Name_167,MP/130/2022-2023/50911 - Construction of Drinking Water facility,Health,23-03-2024,1077376
912,Madhya Pradesh,Constituency_167,MP_Name_167,MP/292/2023-2024/50912 - Construction of Roads facility,Electricity,07-07-2024,758101
913,Madhya Pradesh,Constituency_167,MP_Name_167,MP/886/2022-2023/50913 - Construction of Electricity facility,Drinking Water,06-03-2023,1352434
914,Karnataka,Constituency_168,MP_Name_168,KA/496/2022-2023/50914 - Construction of Health facility,Health,03-09-2023,1813916
915,Karnataka,Constituency_168,MP_Name_168,KA/906/2021-2022/50915 - Construction of Education facility,Electricity,07-03-2021,1705984
916,Karnataka,Constituency_168,MP_Name_168,KA/497/2023-2024/50916 - Construction of Education facility,Sanitation,27-09-2022,918917
917,Karnataka,Constituency_168,MP_Name_168,KA/766/2022-2023/50917 - Construction of Roads facility,Roads,28-04-2023,1322702
918,Bihar,Constituency_169,MP_Name_169,BR/815/2022-2023/50918 - Construction of Electricity facility,Health,19-11-2022,1561831
919,Bihar,Constituency_169,MP_Name_169,BR/780/2022-2023/50919 - Construction of Drinking Water facility,Drinking Water,24-08-2021,741467
920,Bihar,Constituency_169,MP_Name_169,BR/932/2021-2022/50920 - Construction of Electricity facility,Electricity,07-02-2021,1092056
921,Bihar,Constituency_170,MP_Name_170,BR/157/2021-2022/50921 - Construction of Education facility,Electricity,06-07-2023,545473
922,Bihar,Constituency_170,MP_Name_170,BR/199/2023-2024/50922 - Construction of Sanitation facility,Roads,27-09-2022,705621
923,Bihar,Constituency_170,MP_Name_170,BR/991/2021-2022/50923 - Construction of Sanitation facility,Education,04-09-2023,784210
924,Karnataka,Constituency_171,MP_Name_171,KA/192/2022-2023/50924 - Construction of Sanitation facility,Electricity,22-01-2022,1612049
925,Karnataka,Constituency_171,MP_Name_171,KA/438/2023-2024/50925 - Construction of Electricity facility,Drinking Water,27-05-2022,1410657
926,Karnataka,Constituency_171,MP_Name_171,KA/869/2021-2022/50926 - Construction of Education facility,Roads,29-04-2024,751439
927,Bihar,Constituency_172,MP_Name_172,BR/829/2021-2022/50927 - Construction of Roads facility,Sanitation,24-04-2021,1220344
928,Bihar,Constituency_172,MP_Name_172,BR/434/2023-2024/50928 - Construction of Education facility,Health,25-09-2023,1226233
929,Bihar,Constituency_172,MP_Name_172,BR/893/2021-2022/50929 - Construction of Education facility,Education,12-01-2024,1216639
930,Bihar,Constituency_172,MP_Name_172,BR/596/2021-2022/50930 - Construction of Health facility,Sanitation,25-04-2023,1585370
931,Delhi,Constituency_173,MP_Name_173,DL/436/2022-2023/50931 - Construction of Electricity facility,Electricity,19-10-2021,1147383
932,Delhi,Constituency_173,MP_Name_173,DL/110/2023-2024/50932 - Construction of Electricity facility,Sanitation,15-07-2023,729386
933,Delhi,Constituency_173,MP_Name_173,DL/333/2023-2024/50933 - Construction of Drinking Water facility,Education,12-06-2023,1649660
934,Delhi,Constituency_173,MP_Name_173,DL/104/2021-2022/50934 - Construction of Roads facility,Roads,31-10-2024,1954374
935,West Bengal,Constituency_174,MP_Name_174,WB/646/2023-2024/50935 - Construction of Electricity facility,Electricity,13-09-2021,1836869
936,West Bengal,Constituency_174,MP_Name_174,WB/405/2023-2024/50936 - Construction of Electricity facility,Sanitation,15-07-2024,1958923
937,West Bengal,Constituency_174,MP_Name_174,WB/909/2023-2024/50937 - Construction of Sanitation facility,Education,15-12-2021,1321481
938,Tamil Nadu,Constituency_175,MP_Name_175,TN/343/2022-2023/50938 - Construction of Electricity facility,Drinking Water,01-10-2024,1388888
939,Tamil Nadu,Constituency_175,MP_Name_175,TN/175/2021-2022/50939 - Construction of Drinking Water facility,Education,01-10-2021,800592
940,Tamil Nadu,Constituency_175,MP_Name_175,TN/578/2021-2022/50940 - Construction of Roads facility,Roads,18-02-2023,805629
941,Tamil Nadu,Constituency_175,MP_Name_175,TN/505/2022-2023/50941 - Construction of Electricity facility,Education,14-12-2024,776297
942,Tamil Nadu,Constituency_175,MP_Name_175,TN/866/2022-2023/50942 - Construction of Electricity facility,Sanitation,19-12-2024,1041757
943,Tamil Nadu,Constituency_175,MP_Name_175,TN/123/2023-2024/50943 - Construction of Education facility,Sanitation,29-08-2021,1497738
944,Tamil Nadu,Constituency_175,MP_Name_175,TN/576/2022-2023/50944 - Construction of Electricity facility,Drinking Water,21-07-2023,1204131
945,Tamil Nadu,Constituency_175,MP_Name_175,TN/223/2021-2022/50945 - Construction of Electricity facility,Drinking Water,29-10-2021,1104901
946,Rajasthan,Constituency_176,MP_Name_176,RJ/328/2022-2023/50946 - Construction of Health facility,Sanitation,01-01-2021,1567516
947,Rajasthan,Constituency_176,MP_Name_176,RJ/502/2021-2022/50947 - Construction of Electricity facility,Drinking Water,07-10-2023,1349168
948,Rajasthan,Constituency_176,MP_Name_176,RJ/993/2021-2022/50948 - Construction of Education facility,Drinking Water,30-05-2022,667012
949,Rajasthan,Constituency_176,MP_Name_176,RJ/506/2022-2023/50949 - Construction of Health facility,Health,24-09-2022,830561
950,Rajasthan,Constituency_176,MP_Name_176,RJ/610/2022-2023/50950 - Construction of Roads facility,Roads,07-10-2024,1034491
951,Rajasthan,Constituency_176,MP_Name_176,RJ/294/2021-2022/50951 - Construction of Electricity facility,Drinking Water,19-02-2021,1376683
952,Rajasthan,Constituency_176,MP_Name_176,RJ/809/2023-2024/50952 - Construction of Health facility,Roads,08-09-2022,1540788
953,Delhi,Constituency_177,MP_Name_177,DL/925/2021-2022/50953 - Construction of Drinking Water facility,Health,27-01-2023,1995059
954,Delhi,Constituency_177,MP_Name_177,DL/716/2022-2023/50954 - Construction of Drinking Water facility,Electricity,13-04-2024,573064
955,Delhi,Constituency_177,MP_Name_177,DL/154/2023-2024/50955 - Construction of Electricity facility,Roads,29-09-2024,1200206
956,Delhi,Constituency_177,MP_Name_177,DL/288/2022-2023/50956 - Construction of Roads facility,Education,03-03-2023,1459641
957,Delhi,Constituency_177,MP_Name_177,DL/179/2023-2024/50957 - Construction of Health facility,Roads,05-11-2022,851445
958,Delhi,Constituency_177,MP_Name_177,DL/849/2023-2024/50958 - Construction of Roads facility,Sanitation,09-01-2022,1064128
959,Delhi,Constituency_177,MP_Name_177,DL/663/2022-2023/50959 - Construction of Health facility,Electricity,03-06-2024,662209
960,Delhi,Constituency_177,MP_Name_177,DL/757/2023-2024/50960 - Construction of Health facility,Education,29-12-2023,657522
961,Rajasthan,Constituency_178,MP_Name_178,RJ/901/2022-2023/50961 - Construction of Sanitation facility,Education,28-12-2023,1138896
962,Rajasthan,Constituency_178,MP_Name_178,RJ/119/2022-2023/50962 - Construction of Education facility,Roads,24-10-2021,1462984
963,Rajasthan,Constituency_178,MP_Name_178,RJ/394/2021-2022/50963 - Construction of Health facility,Roads,28-06-2023,633410
964,Karnataka,Constituency_179,MP_Name_179,KA/581/2023-2024/50964 - Construction of Roads facility,Health,21-12-2024,1764251
965,Karnataka,Constituency_179,MP_Name_179,KA/700/2023-2024/50965 - Construction of Health facility,Education,28-08-2021,1062139
966,Karnataka,Constituency_179,MP_Name_179,KA/287/2021-2022/50966 - Construction of Health facility,Drinking Water,28-10-2024,1182484
967,Karnataka,Constituency_179,MP_Name_179,KA/495/2021-2022/50967 - Construction of Health facility,Education,07-09-2021,1707910
968,Gujarat,Constituency_180,MP_Name_180,GJ/138/2021-2022/50968 - Construction of Electricity facility,Electricity,25-06-2021,985610
969,Gujarat,Constituency_180,MP_Name_180,GJ/798/2021-2022/50969 - Construction of Sanitation facility,Health,16-02-2021,1794743
970,Gujarat,Constituency_180,MP_Name_180,GJ/740/2021-2022/50970 - Construction of Sanitation facility,Sanitation,08-11-2022,989587
971,Gujarat,Constituency_180,MP_Name_180,GJ/153/2021-2022/50971 - Construction of Sanitation facility,Education,25-09-2023,1429163
972,Bihar,Constituency_181,MP_Name_181,BR/278/2023-2024/50972 - Construction of Electricity facility,Education,04-12-2023,641155
973,Bihar,Constituency_181,MP_Name_181,BR/787/2022-2023/50973 - Construction of Education facility,Education,15-07-2023,836703
974,Bihar,Constituency_181,MP_Name_181,BR/597/2023-2024/50974 - Construction of Health facility,Health,28-10-2022,1148148
975,Bihar,Constituency_181,MP_Name_181,BR/604/2021-2022/50975 - Construction of Roads facility,Electricity,04-08-2021,1726030
976,Bihar,Constituency_181,MP_Name_181,BR/802/2023-2024/50976 - Construction of Drinking Water facility,Drinking Water,28-12-2024,620184
977,Bihar,Constituency_181,MP_Name_181,BR/661/2021-2022/50977 - Construction of Health facility,Sanitation,03-10-2023,784202
978,Bihar,Constituency_181,MP_Name_181,BR/740/2021-2022/50978 - Construction of Drinking Water facility,Electricity,12-06-2023,1953650
979,Bihar,Constituency_181,MP_Name_181,BR/303/2021-2022/50979 - Construction of Electricity facility,Education,14-01-2023,1946476
980,Rajasthan,Constituency_182,MP_Name_182,RJ/634/2021-2022/50980 - Construction of Drinking Water facility,Roads,24-01-2022,1818270
981,Rajasthan,Constituency_182,MP_Name_182,RJ/924/2022-2023/50981 - Construction of Sanitation facility,Health,07-04-2021,765724
982,Rajasthan,Constituency_182,MP_Name_182,RJ/439/2022-2023/50982 - Construction of Sanitation facility,Drinking Water,28-08-2024,1656403
983,Rajasthan,Constituency_182,MP_Name_182,RJ/225/2022-2023/50983 - Construction of Sanitation facility,Electricity,02-04-2023,1975670
984,Rajasthan,Constituency_182,MP_Name_182,RJ/316/2023-2024/50984 - Construction of Sanitation facility,Electricity,05-08-2023,1925777
985,Rajasthan,Constituency_182,MP_Name_182,RJ/655/2022-2023/50985 - Construction of Roads facility,Health,22-05-2023,1539066
986,Rajasthan,Constituency_182,MP_Name_182,RJ/820/2023-2024/50986 - Construction of Sanitation facility,Electricity,15-01-2023,1706040
987,Rajasthan,Constituency_182,MP_Name_182,RJ/171/2023-2024/50987 - Construction of Electricity facility,Drinking Water,06-10-2023,1751097
988,Bihar,Constituency_183,MP_Name_183,BR/641/2023-2024/50988 - Construction of Sanitation facility,Drinking Water,06-05-2023,1139617
989,Bihar,Constituency_183,MP_Name_183,BR/514/2023-2024/50989 - Construction of Sanitation facility,Education,01-04-2021,1758901
990,Bihar,Constituency_183,MP_Name_183,BR/242/2022-2023/50990 - Construction of Electricity facility,Sanitation,19-03-2021,1462586
991,West Bengal,Constituency_184,MP_Name_184,WB/598/2023-2024/50991 - Construction of Drinking Water facility,Education,25-01-2021,1330478
992,West Bengal,Constituency_184,MP_Name_184,WB/924/2023-2024/50992 - Construction of Health facility,Drinking Water,13-10-2021,1759704
993,West Bengal,Constituency_184,MP_Name_184,WB/583/2022-2023/50993 - Construction of Health facility,Roads,11-03-2023,1967031
994,West Bengal,Constituency_184,MP_Name_184,WB/872/2022-2023/50994 - Construction of Drinking Water facility,Roads,03-12-2021,1880562
995,West Bengal,Constituency_184,MP_Name_184,WB/517/2022-2023/50995 - Construction of Health facility,Health,04-09-2023,1984256
996,Rajasthan,Constituency_185,MP_Name_185,RJ/641/2021-2022/50996 - Construction of Health facility,Drinking Water,11-06-2021,1664268
997,Rajasthan,Constituency_185,MP_Name_185,RJ/454/2021-2022/50997 - Construction of Drinking Water facility,Electricity,11-04-2022,786509
998,Rajasthan,Constituency_185,MP_Name_185,RJ/142/2021-2022/50998 - Construction of Roads facility,Drinking Water,16-11-2022,1181943
999,Rajasthan,Constituency_185,MP_Name_185,RJ/992/2022-2023/50999 - Construction of Electricity facility,Electricity,04-03-2021,1926019
1000,Rajasthan,Constituency_185,MP_Name_185,RJ/755/2021-2022/51000 - Construction of Education facility,Education,01-09-2021,1281043
1001,Rajasthan,Constituency_185,MP_Name_185,RJ/233/2021-2022/51001 - Construction of Roads facility,Electricity,16-03-2022,1110280
1002,Rajasthan,Constituency_185,MP_Name_185,RJ/965/2023-2024/51002 - Construction of Electricity facility,Drinking Water,15-11-2023,1110726
1003,Rajasthan,Constituency_185,MP_Name_185,RJ/254/2023-2024/51003 - Construction of Electricity facility,Education,09-01-2021,585235
1004,Uttar Pradesh,Constituency_186,MP_Name_186,UP/639/2022-2023/51004 - Construction of Electricity facility,Drinking Water,25-08-2022,665578
1005,Uttar Pradesh,Constituency_186,MP_Name_186,UP/354/2022-2023/51005 - Construction of Roads facility,Education,17-09-2022,1184017
1006,Uttar Pradesh,Constituency_186,MP_Name_186,UP/807/2023-2024/51006 - Construction of Electricity facility,Roads,01-05-2024,1939245
1007,Uttar Pradesh,Constituency_186,MP_Name_186,UP/116/2023-2024/51007 - Construction of Health facility,Electricity,30-12-2022,1988724
1008,Uttar Pradesh,Constituency_186,MP_Name_186,UP/851/2021-2022/51008 - Construction of Education facility,Education,28-09-2024,544271
1009,Uttar Pradesh,Constituency_186,MP_Name_186,UP/689/2023-2024/51009 - Construction of Sanitation facility,Roads,31-01-2022,1860967
1010,Uttar Pradesh,Constituency_186,MP_Name_186,UP/661/2021-2022/51010 - Construction of Drinking Water facility,Health,05-01-2022,1133189
1011,Bihar,Constituency_187,MP_Name_187,BR/874/2022-2023/51011 - Construction of Sanitation facility,Roads,28-04-2023,694713
1012,Bihar,Constituency_187,MP_Name_187,BR/495/2023-2024/51012 - Construction of Roads facility,Roads,05-12-2023,1226009
1013,Bihar,Constituency_187,MP_Name_187,BR/293/2022-2023/51013 - Construction of Drinking Water facility,Electricity,26-01-2023,1076885
1014,Bihar,Constituency_187,MP_Name_187,BR/857/2023-2024/51014 - Construction of Education facility,Drinking Water,02-09-2024,1425642
1015,Bihar,Constituency_187,MP_Name_187,BR/724/2023-2024/51015 - Construction of Roads facility,Health,20-08-2021,1544463
1016,Bihar,Constituency_187,MP_Name_187,BR/961/2023-2024/51016 - Construction of Education facility,Sanitation,30-12-2024,1318103
1017,Gujarat,Constituency_188,MP_Name_188,GJ/105/2022-2023/51017 - Construction of Sanitation facility,Education,30-12-2022,1905420
1018,Gujarat,Constituency_188,MP_Name_188,GJ/350/2022-2023/51018 - Construction of Health facility,Health,23-10-2024,514750
1019,Gujarat,Constituency_188,MP_Name_188,GJ/309/2021-2022/51019 - Construction of Drinking Water facility,Electricity,20-03-2022,1011005
1020,Gujarat,Constituency_188,MP_Name_188,GJ/727/2023-2024/51020 - Construction of Roads facility,Sanitation,04-01-2023,1767908
1021,Gujarat,Constituency_188,MP_Name_188,GJ/204/2021-2022/51021 - Construction of Electricity facility,Education,28-06-2022,1195615
1022,Gujarat,Constituency_188,MP_Name_188,GJ/740/2022-2023/51022 - Construction of Electricity facility,Education,26-11-2024,1040918
1023,Gujarat,Constituency_188,MP_Name_188,GJ/482/2023-2024/51023 - Construction of Sanitation facility,Electricity,08-02-2023,1058446
1024,Tamil Nadu,Constituency_189,MP_Name_189,TN/216/2022-2023/51024 - Construction of Electricity facility,Sanitation,17-07-2022,937701
1025,Tamil Nadu,Constituency_189,MP_Name_189,TN/155/2022-2023/51025 - Construction of Education facility,Education,17-07-2022,1756648
1026,Tamil Nadu,Constituency_189,MP_Name_189,TN/761/2023-2024/51026 - Construction of Roads facility,Education,12-08-2024,1396146
1027,Bihar,Constituency_190,MP_Name_190,BR/274/2021-2022/51027 - Construction of Health facility,Education,07-10-2022,1517553
1028,Bihar,Constituency_190,MP_Name_190,BR/138/2021-2022/51028 - Construction of Education facility,Roads,14-06-2024,1786735
1029,Bihar,Constituency_190,MP_Name_190,BR/582/2023-2024/51029 - Construction of Roads facility,Drinking Water,26-04-2022,1521618
1030,Bihar,Constituency_190,MP_Name_190,BR/908/2023-2024/51030 - Construction of Education facility,Electricity,13-06-2023,987297
1031,Bihar,Constituency_190,MP_Name_190,BR/408/2023-2024/51031 - Construction of Education facility,Roads,15-10-2023,1767065
1032,Bihar,Constituency_190,MP_Name_190,BR/903/2021-2022/51032 - Construction of Electricity facility,Drinking Water,27-12-2023,760061
1033,Bihar,Constituency_190,MP_Name_190,BR/936/2023-2024/51033 - Construction of Education facility,Health,05-11-2024,1190919
1034,Bihar,Constituency_190,MP_Name_190,BR/785/2023-2024/51034 - Construction of Roads facility,Sanitation,21-02-2021,1254456
1035,Bihar,Constituency_191,MP_Name_191,BR/421/2023-2024/51035 - Construction of Electricity facility,Roads,07-05-2022,549297
1036,Bihar,Constituency_191,MP_Name_191,BR/351/2021-2022/51036 - Construction of Roads facility,Electricity,01-10-2023,1645966
1037,Bihar,Constituency_191,MP_Name_191,BR/987/2021-2022/51037 - Construction of Health facility,Health,13-12-2022,1426829
1038,Bihar,Constituency_191,MP_Name_191,BR/236/2022-2023/51038 - Construction of Electricity facility,Roads,04-11-2022,1514352
1039,Bihar,Constituency_191,MP_Name_191,BR/566/2023-2024/51039 - Construction of Education facility,Drinking Water,20-03-2022,954817
1040,Delhi,Constituency_192,MP_Name_192,DL/329/2021-2022/51040 - Construction of Drinking Water facility,Health,06-01-2024,763366
1041,Delhi,Constituency_192,MP_Name_192,DL/391/2021-2022/51041 - Construction of Electricity facility,Roads,30-12-2024,1486120
1042,Delhi,Constituency_192,MP_Name_192,DL/506/2022-2023/51042 - Construction of Health facility,Education,21-09-2023,1556271
1043,Delhi,Constituency_192,MP_Name_192,DL/911/2021-2022/51043 - Construction of Electricity facility,Education,30-07-2021,823364
1044,Delhi,Constituency_192,MP_Name_192,DL/831/2022-2023/51044 - Construction of Drinking Water facility,Sanitation,11-04-2022,861188
1045,Delhi,Constituency_192,MP_Name_192,DL/948/2022-2023/51045 - Construction of Drinking Water facility,Health,30-12-2022,1219988
1046,Karnataka,Constituency_193,MP_Name_193,KA/698/2021-2022/51046 - Construction of Drinking Water facility,Education,28-06-2022,536887
1047,Karnataka,Constituency_193,MP_Name_193,KA/231/2021-2022/51047 - Construction of Drinking Water facility,Sanitation,13-10-2021,790647
1048,Karnataka,Constituency_193,MP_Name_193,KA/126/2021-2022/51048 - Construction of Electricity facility,Health,07-05-2021,1046070
1049,Karnataka,Constituency_193,MP_Name_193,KA/839/2021-2022/51049 - Construction of Sanitation facility,Roads,11-10-2021,851701
1050,Karnataka,Constituency_193,MP_Name_193,KA/105/2021-2022/51050 - Construction of Education facility,Education,23-04-2021,948403
1051,Karnataka,Constituency_193,MP_Name_193,KA/283/2021-2022/51051 - Construction of Health facility,Education,07-09-2024,571392
1052,Rajasthan,Constituency_194,MP_Name_194,RJ/743/2022-2023/51052 - Construction of Drinking Water facility,Health,05-08-2021,1056661
1053,Rajasthan,Constituency_194,MP_Name_194,RJ/207/2021-2022/51053 - Construction of Roads facility,Roads,12-01-2024,1370519
1054,Rajasthan,Constituency_194,MP_Name_194,RJ/109/2023-2024/51054 - Construction of Drinking Water facility,Electricity,31-07-2021,1696190
1055,Rajasthan,Constituency_194,MP_Name_194,RJ/990/2022-2023/51055 - Construction of Education facility,Roads,20-09-2024,811334
1056,Rajasthan,Constituency_194,MP_Name_194,RJ/381/2023-2024/51056 - Construction of Health facility,Roads,16-11-2021,554652
1057,Rajasthan,Constituency_194,MP_Name_194,RJ/614/2021-2022/51057 - Construction of Health facility,Education,11-07-2022,1503008
1058,Rajasthan,Constituency_194,MP_Name_194,RJ/619/2021-2022/51058 - Construction of Health facility,Health,12-05-2023,1281308
1059,Gujarat,Constituency_195,MP_Name_195,GJ/751/2022-2023/51059 - Construction of Roads facility,Education,10-02-2022,1165331
1060,Gujarat,Constituency_195,MP_Name_195,GJ/593/2023-2024/51060 - Construction of Health facility,Electricity,01-08-2023,1447454
1061,Gujarat,Constituency_195,MP_Name_195,GJ/908/2022-2023/51061 - Construction of Roads facility,Drinking Water,13-07-2021,698662
1062,Gujarat,Constituency_195,MP_Name_195,GJ/302/2023-2024/51062 - Construction of Health facility,Health,15-08-2022,1871641
1063,Uttar Pradesh,Constituency_196,MP_Name_196,UP/848/2022-2023/51063 - Construction of Electricity facility,Drinking Water,10-06-2022,683582
1064,Uttar Pradesh,Constituency_196,MP_Name_196,UP/846/2022-2023/51064 - Construction of Sanitation facility,Electricity,26-02-2022,1059030
1065,Uttar Pradesh,Constituency_196,MP_Name_196,UP/655/2021-2022/51065 - Construction of Sanitation facility,Electricity,18-06-2024,1074381
1066,Uttar Pradesh,Constituency_196,MP_Name_196,UP/891/2021-2022/51066 - Construction of Education facility,Education,30-12-2022,1581462
1067,Uttar Pradesh,Constituency_196,MP_Name_196,UP/857/2023-2024/51067 - Construction of Health facility,Electricity,17-09-2021,532671
1068,Uttar Pradesh,Constituency_196,MP_Name_196,UP/337/2022-2023/51068 - Construction of Drinking Water facility,Education,21-12-2024,821821
1069,Uttar Pradesh,Constituency_196,MP_Name_196,UP/310/2023-2024/51069 - Construction of Health facility,Roads,26-07-2021,1424426
